delivery_h3,number_of_orders,total_sales,failed_deliveries,pct_failed_deliveries
631781455607743999,1,3117.20,0,0.0
631781455343479807,1,3712.17,0,0.0
631781457609219583,1,1850.49,1,100.0
631781086192540159,1,3250.52,0,0.0
631781452184305151,1,928.26,0,0.0
631781457160943615,1,2984.74,1,50.0
631781453185026047,1,3993.78,0,0.0
631781455271954943,1,2479.33,0,0.0
631781453467110911,1,1379.28,0,0.0
631781451690705407,1,2966.54,0,0.0
631781052659160575,1,1688.20,0,0.0
631781455531685887,1,4373.58,0,0.0
631781453210171391,1,1722.00,0,0.0
631781451581490175,1,2139.54,2,100.0
631781456242287103,2,4689.37,0,0.0
631781454796105215,1,1074.54,0,0.0
631781084630498303,1,1515.85,1,100.0
631781457309947391,1,1034.95,0,0.0
631781085020362239,1,2363.06,0,0.0
631781451515379199,1,920.06,0,0.0
631781457144263679,1,2815.44,1,50.0
631781451664835583,1,4841.73,1,33.333336
631781489248221695,1,601.57,0,0.0
631781457672549887,1,3720.28,0,0.0
631781489552075263,1,275.52,0,0.0
631781457354856447,1,82.58,0,0.0
631781457285747199,1,2852.56,0,0.0
631781455491089407,1,4244.34,0,0.0
631781082446210047,1,2172.30,0,0.0
631781453343647743,1,1580.02,1,100.0
631781082442796031,1,2382.52,0,0.0
631781451512342015,1,290.49,0,0.0
631781457275312127,1,1921.67,0,0.0
631781452121692159,1,3977.98,1,50.0
631781489504299007,1,2147.16,2,66.66667
631781451650881023,1,2566.64,0,0.0
631781456916530175,1,2925.50,1,50.0
631781455349508095,1,2471.83,0,0.0
631781084375556607,1,302.12,1,100.0
631781453483926527,1,5901.32,0,0.0
631781457454566911,1,2353.94,1,100.0
631781085050675711,1,1133.22,0,0.0
631781489210819071,1,1857.90,1,50.0
631781457474405887,1,3630.37,0,0.0
631781084823355903,1,792.39,1,100.0
631781452665881087,1,2884.32,0,0.0
631781457285897727,1,770.31,0,0.0
631781453482806271,1,2510.29,0,0.0
631781457512486911,1,6180.14,1,50.0
631781489399145471,1,2328.08,0,0.0
631781451672668671,1,651.26,1,50.0
631781457534982655,1,1407.89,0,0.0
631781088607996415,1,1892.33,0,0.0
631781452034742783,1,5038.54,1,50.0
631781084370705919,1,2130.73,0,0.0
631781457506455039,1,3414.88,0,0.0
631781457330035199,1,8516.30,0,0.0
631781456931403263,1,1432.72,0,0.0
631781084363642367,1,2393.82,0,0.0
631781088942533631,1,5848.46,0,0.0
631781052977861631,1,2012.90,0,0.0
631781452933719551,1,5171.67,0,0.0
631781489803717631,1,815.38,0,0.0
631781489528756223,1,3165.78,1,100.0
631781082425639935,1,2876.70,0,0.0
631781457172892671,1,715.95,0,0.0
631781457433838079,1,2455.40,0,0.0
631781489554767359,1,2086.20,0,0.0
631781457744160255,1,2608.92,0,0.0
631781457473419775,1,2435.27,0,0.0
631781457131526655,1,3192.79,1,100.0
631781456898771455,1,3689.09,0,0.0
631781489537373695,1,819.41,0,0.0
631781082486539263,1,1450.32,1,100.0
631781453443066879,1,477.68,0,0.0
631781455857599487,1,2643.54,0,0.0
631781052668459007,1,6811.06,0,0.0
631781489396865535,1,2630.58,0,0.0
631781457539190271,1,3091.97,0,0.0
631781458714887679,1,473.86,0,0.0
631781457354150911,1,3377.40,0,0.0
631781489918564863,1,3127.94,1,50.0
631781453284508671,1,2887.46,0,0.0
631781456971499007,1,1902.57,0,0.0
631781082536288767,1,2345.06,0,0.0
631781489482325503,1,836.23,0,0.0
631781454796653055,1,1498.97,1,100.0
631781451533012479,1,18551.32,0,0.0
631781453179339775,1,3327.13,0,0.0
631781455531923455,1,4859.94,0,0.0
631781452217232383,1,1354.71,0,0.0
631781455264343039,1,4355.88,0,0.0
631781088851989503,1,945.25,0,0.0
631781457267184127,1,2869.98,1,50.0
631781489572677119,1,678.76,1,100.0
631781457690891263,1,1105.52,0,0.0
631781452845198847,1,1626.84,0,0.0
631781084845262335,1,2343.45,2,66.66667
631781457706130431,1,3582.72,0,0.0
631781453246614527,1,2572.40,1,50.0
631781457357489151,1,1059.58,0,0.0
631781085016079871,1,2037.88,0,0.0
631781457270168575,1,6390.80,0,0.0
631781489313105919,1,3384.00,1,33.333336
631781456467048959,1,6314.44,0,0.0
631781453392714239,1,559.37,0,0.0
631781452942803967,1,276.70,0,0.0
631781451782492671,1,2761.58,1,50.0
631781457443055615,1,3851.74,1,50.0
631781082626657791,1,2259.62,0,0.0
631781455467800063,1,2607.86,0,0.0
631781457092937215,2,2655.87,0,0.0
631781456571965951,1,1759.44,0,0.0
631781085041013247,1,10524.16,1,25.0
631781453323115519,1,2266.36,2,100.0
631781455279876607,1,6871.48,0,0.0
631781452928803839,1,2054.91,0,0.0
631781457191850495,1,1699.28,0,0.0
631781452836539391,1,2010.92,0,0.0
631781457276864511,1,778.10,0,0.0
631781457964871167,1,3365.85,0,0.0
631781456870960639,1,1069.57,0,0.0
631781457581344255,1,1308.95,0,0.0
631781457404310527,1,3445.95,0,0.0
631781489251879935,1,685.99,0,0.0
631781456944141311,1,2809.90,0,0.0
631781457071062015,1,2834.69,0,0.0
631781454810338303,1,1930.28,0,0.0
631781454222930943,1,1196.54,0,0.0
631781457503574015,1,2206.67,0,0.0
631781456969643519,1,2352.81,0,0.0
631781084948228095,1,945.59,0,0.0
631781089405133311,1,1886.80,0,0.0
631781457721099775,1,2104.25,0,0.0
631781455271476735,1,2546.73,0,0.0
631781457773552639,1,2900.94,0,0.0
631781085165422079,1,189.63,0,0.0
631781086231706111,1,1448.20,0,0.0
631781085662463999,1,2256.23,0,0.0
631781455789471231,1,2041.27,0,0.0
631781451732649471,1,914.30,0,0.0
631781489302356479,1,558.88,0,0.0
631781453378369535,1,3020.18,0,0.0
631781457442311679,1,986.35,0,0.0
631781489092741631,1,2448.31,0,0.0
631781453346236415,1,3919.85,0,0.0
631781489495987199,1,54.08,0,0.0
631781489250802175,1,2273.94,0,0.0
631781451786179583,1,2324.99,0,0.0
631781088942472703,1,1903.98,0,0.0
631781052942337023,1,1767.75,0,0.0
631781086194146815,1,1424.78,0,0.0
631781089432690175,1,2253.65,0,0.0
631781082353851391,1,2444.42,0,0.0
631781084925596159,1,2013.78,0,0.0
631781452866953727,1,1437.43,0,0.0
631781489259863551,1,1768.18,0,0.0
631781456971636223,1,2981.56,0,0.0
631781085100296703,1,1682.27,0,0.0
631781088927222271,1,3006.03,0,0.0
631781085929561087,1,1048.52,0,0.0
631781451824000511,1,3186.23,0,0.0
631781457345992703,1,1133.46,0,0.0
631781457511255039,1,3218.27,0,0.0
631781451671986687,1,3087.50,0,0.0
631781085107543551,1,2292.83,0,0.0
631781457404250623,1,2343.75,0,0.0
631781454183739903,1,1134.01,0,0.0
631781453449223167,1,1693.46,0,0.0
631781453263711231,1,1071.93,0,0.0
631781455797795839,1,693.86,0,0.0
631781489179211263,1,1540.89,0,0.0
631781456363956223,1,747.03,0,0.0
631781457413434367,1,223.46,0,0.0
631781455948882943,1,1928.67,0,0.0
631781453146942975,1,931.57,0,0.0
631781455343477247,1,2943.97,0,0.0
631781457192457727,1,2096.58,0,0.0
631781452223047167,1,1375.74,0,0.0
631781489119634943,1,3059.25,0,0.0
631781489534639615,1,1265.06,0,0.0
631781489301791231,2,2261.85,0,0.0
631781084510368255,1,2132.19,0,0.0
631781457400472575,1,1770.82,0,0.0
631781454250421247,1,282.33,0,0.0
631781454406396415,1,1188.78,0,0.0
631781451520056831,1,1704.59,0,0.0
631781489268711935,1,1656.78,0,0.0
631781457720953343,1,441.31,0,0.0
631781489105976831,1,4311.62,0,0.0
631781455464270335,1,1929.56,0,0.0
631781453253250047,1,4576.57,0,0.0
631781455261638143,1,3314.46,0,0.0
631781452032431103,1,885.78,0,0.0
631781452908520447,1,798.40,0,0.0
631781453164626943,1,3016.87,0,0.0
631781489179155455,1,2108.53,0,0.0
631781455292984319,1,101.63,0,0.0
631781088839264255,1,1938.22,0,0.0
631781454793939455,1,2196.51,0,0.0
631781084613347327,1,3225.08,0,0.0
631781457135321599,1,1268.46,0,0.0
631781456429114879,1,2778.68,0,0.0
631781085726263295,1,1752.54,0,0.0
631781457193410047,1,1029.06,0,0.0
631781455464688639,1,2343.96,0,0.0
631781088680285695,1,2301.19,0,0.0
631781082467343871,1,1573.03,0,0.0
631781455281864191,1,2349.40,0,0.0
631781457430506495,1,1106.67,0,0.0
631781457501314559,1,2765.71,0,0.0
631781489480510463,1,618.52,0,0.0
631781452048559103,1,1786.28,0,0.0
631781453340087807,1,2105.62,0,0.0
631781085688900607,1,591.20,0,0.0
631781451654343679,1,3696.30,1,100.0
631781457293043199,1,1193.65,0,0.0
631781084996190719,1,3686.47,0,0.0
631781052154811903,2,11122.68,1,20.0
631781489210317311,1,6025.82,0,0.0
631781452576507391,1,913.98,0,0.0
631781454794024447,1,1634.20,0,0.0
631781457696569343,1,2718.02,0,0.0
631781453247889919,1,3399.56,1,25.0
631781452571544575,1,2164.26,0,0.0
631781453199999999,1,1831.18,0,0.0
631781457184009215,1,1894.90,0,0.0
631781489268938751,1,1548.17,1,100.0
631781084477549567,1,2130.29,0,0.0
631781451686250495,1,4082.18,1,50.0
631781451774145535,1,630.46,0,0.0
631781451787305983,1,3478.53,0,0.0
631781084285210111,1,407.89,1,100.0
631781452847589887,1,552.60,1,50.0
631781452201896959,1,4831.68,0,0.0
631781451723227647,1,811.72,0,0.0
631781084467640319,1,7694.08,1,50.0
631781457268496383,1,10313.06,0,0.0
631781084317653503,1,2058.09,0,0.0
631781457467748863,1,11347.80,0,0.0
631781084899675647,1,1587.45,0,0.0
631781088881401343,1,903.02,2,100.0
631781084954237951,1,633.44,1,100.0
631781457341791231,1,2624.36,1,50.0
631781456250362367,1,1168.48,1,100.0
631781452837594111,1,598.29,0,0.0
631781457505453055,1,1952.22,2,100.0
631781052079325695,1,1583.74,0,0.0
631781089421734399,1,10542.42,0,0.0
631781455281994751,1,7167.42,0,0.0
631781455990754303,1,3397.26,0,0.0
631781088906757119,1,2099.66,0,0.0
631781457201342975,1,2715.24,0,0.0
631781489536717311,1,10011.36,0,0.0
631781489583807487,1,1593.80,0,0.0
631781454789060607,1,3311.87,0,0.0
631781457135224319,1,699.78,1,100.0
631781457725961215,1,1106.19,1,100.0
631781089432164351,1,514.94,0,0.0
631781457334937599,1,1997.67,1,100.0
631781457043872255,1,3069.74,1,50.0
631781084511142399,1,130.28,0,0.0
631781451719936511,1,903.55,0,0.0
631781082474657791,1,90.03,0,0.0
631781489093060095,1,3531.90,0,0.0
631781455464601087,1,3992.91,1,100.0
631781457736779263,1,8400.46,1,50.0
631781489304540159,1,1277.16,0,0.0
631781489535820287,1,2287.19,0,0.0
631781457586211839,1,993.43,0,0.0
631781457404141055,1,2398.45,0,0.0
631781451955031551,1,81.62,2,100.0
631781457266868735,1,1994.20,0,0.0
631781489914306047,1,2322.54,1,50.0
631781455289557503,1,4167.63,0,0.0
631781456921925119,1,2571.27,1,100.0
631781457200868351,1,754.83,0,0.0
631781453205647871,1,3527.62,1,100.0
631781456906677759,1,1348.21,0,0.0
631781456027921919,1,3168.00,1,50.0
631781088842633727,1,4302.60,1,50.0
631781086262128127,1,1597.89,1,100.0
631781454811616255,1,1907.44,0,0.0
631781453484898815,1,5651.13,1,33.333336
631781453250864127,1,1537.14,0,0.0
631781084428044799,1,4424.60,0,0.0
631781088906886143,1,725.46,0,0.0
631781456555427327,1,1363.84,0,0.0
631781457225385983,1,3545.31,1,100.0
631781457488720383,1,4195.74,0,0.0
631781457145153535,1,2781.85,0,0.0
631781452208870911,1,2242.53,1,100.0
631781451786546687,1,1409.67,0,0.0
631781456573895167,1,3446.21,1,100.0
631781489255711231,1,7788.18,1,33.333336
631781452677835775,1,2041.60,2,50.0
631781084437580799,1,2576.14,0,0.0
631781452676792831,1,608.91,0,0.0
631781451814606847,1,4264.23,0,0.0
631781451514779647,1,853.39,1,100.0
631781456967246847,1,1454.30,0,0.0
631781088883525631,1,6649.29,0,0.0
631781089420022783,1,3963.73,1,100.0
631781452847133695,1,3020.12,0,0.0
631781052149091839,1,9123.76,0,0.0
631781084836340735,1,664.33,1,100.0
631781453448547839,1,965.28,0,0.0
631781452847859711,1,5364.84,2,100.0
631781456927362047,1,1635.39,1,100.0
631781457335466495,1,1310.91,0,0.0
631781489101086207,1,1173.07,1,100.0
631781052879910399,1,4037.30,1,50.0
631781084515383295,1,1334.52,0,0.0
631781453392696319,1,1848.20,1,100.0
631781457748482559,1,2829.91,0,0.0
631781454725539839,1,9413.86,0,0.0
631781489245160959,1,2540.93,0,0.0
631781084386853887,1,2299.28,0,0.0
631781086157977599,1,7075.00,3,75.0
631781457679739391,1,152.41,0,0.0
631781455458157567,1,8978.04,1,50.0
631781052092200959,1,868.02,0,0.0
631781052942791679,1,1172.48,1,100.0
631781455615562751,1,15191.52,0,0.0
631781452877846527,1,699.50,0,0.0
631781085651350015,1,3915.40,0,0.0
631781457285651455,1,2416.68,0,0.0
631781453342546431,1,4864.52,1,50.0
631781457220431359,1,1508.60,0,0.0
631781453285387775,1,2686.90,0,0.0
631781489524085247,1,4060.16,1,50.0
631781453374948351,1,2049.98,0,0.0
631781452234934783,1,3141.55,0,0.0
631781088839708159,1,1061.09,0,0.0
631781455340921855,1,5964.76,0,0.0
631781452222904319,1,919.43,0,0.0
631781085124980223,1,3044.68,0,0.0
631781452007007231,1,3311.22,0,0.0
631781457678002175,1,1357.88,0,0.0
631781456897954303,1,1111.50,1,100.0
631781455288454143,1,3039.65,0,0.0
631781052941186047,1,963.32,1,50.0
631781452303507967,1,218.92,0,0.0
631781457473445375,1,1067.46,0,0.0
631781489499562495,1,1900.54,1,100.0
631781457338049535,1,4181.58,1,50.0
631781457729643519,1,3993.89,1,100.0
631781489267630591,1,1646.67,1,100.0
631781489553755135,1,959.52,0,0.0
631781489541530623,1,191.80,0,0.0
631781453084792831,2,3828.77,0,0.0
631781084515166207,1,2543.81,1,100.0
631781456936649727,1,2128.81,0,0.0
631781457346626047,1,1390.39,0,0.0
631781452848387583,1,200.33,0,0.0
631781456866859519,1,1144.68,1,100.0
631781088846065151,1,1921.61,1,100.0
631781457344607231,1,2352.51,1,33.333336
631781082977982463,1,2123.78,0,0.0
631781451821509631,1,2544.36,1,100.0
631781489396781567,1,8557.48,0,0.0
631781453175722495,1,2512.84,0,0.0
631781457176486399,1,4437.40,1,50.0
631781456939375103,1,3447.42,1,100.0
631781052163415551,1,5142.22,0,0.0
631781451652250111,1,4595.54,1,50.0
631781457140418047,1,956.59,0,0.0
631781457504112127,1,3141.77,0,0.0
631781489139329023,1,3188.76,1,50.0
631781052146802175,1,3094.64,0,0.0
631781452941515775,1,716.25,0,0.0
631781086194331135,1,1712.34,0,0.0
631781457002111487,1,2560.82,0,0.0
631781451783777791,1,2044.97,0,0.0
631781457190339071,1,493.52,0,0.0
631781452905730559,1,1391.98,0,0.0
631781457064528383,1,906.61,0,0.0
631781457376153087,1,2604.40,0,0.0
631781457151506431,1,4101.28,0,0.0
631781452662648319,1,2591.58,0,0.0
631781452191806975,1,354.38,0,0.0
631781451665097727,1,2117.47,0,0.0
631781489215177727,1,2551.99,0,0.0
631781453128033791,1,1984.51,0,0.0
631781084618956287,1,2932.65,0,0.0
631781085144529919,1,1458.31,0,0.0
631781453442096639,1,1674.75,0,0.0
631781457166536191,1,2379.03,0,0.0
631781455465657343,1,1564.73,0,0.0
631781454782772735,1,2118.12,0,0.0
631781452642334207,1,2235.67,0,0.0
631781489559093759,1,479.53,0,0.0
631781457677702655,1,1336.38,0,0.0
631781453486032383,1,1413.69,0,0.0
631781052669072895,1,2323.40,0,0.0
631781084382931455,1,2396.91,0,0.0
631781457779701247,1,2708.05,0,0.0
631781451556338687,1,865.20,0,0.0
631781456948432383,1,2640.65,0,0.0
631781457452981759,1,429.46,0,0.0
631781082202172927,1,1139.41,0,0.0
631781451654866431,1,1292.51,0,0.0
631781456932432895,1,226.23,0,0.0
631781452045160959,1,1511.87,0,0.0
631781451633974783,1,4283.16,0,0.0
631781088943295999,1,908.35,0,0.0
631781452897634815,1,561.97,0,0.0
631781456940162559,1,3059.69,0,0.0
631781457182468607,1,45.55,0,0.0
631781456619162111,1,1568.87,0,0.0
631781489571963391,1,1941.31,0,0.0
631781451813119999,1,2284.98,0,0.0
631781451857171455,1,3280.34,0,0.0
631781085041454591,1,375.60,0,0.0
631781052175139327,1,2683.07,0,0.0
631781456905967615,1,3161.27,0,0.0
631781453152141823,1,2939.51,0,0.0
631781452263090687,1,2912.52,0,0.0
631781457317673983,1,1179.93,0,0.0
631781088944628223,1,2243.80,0,0.0
631781452950124031,1,1682.62,0,0.0
631781456939207679,1,3325.30,0,0.0
631781457311067135,1,1696.65,0,0.0
631781453454591487,1,767.87,0,0.0
631781489554169343,1,755.85,0,0.0
631781452660681727,1,1111.21,0,0.0
631781084621592063,1,87.93,0,0.0
631781088909975039,1,2771.80,0,0.0
631781453213993471,1,1008.64,0,0.0
631781457695720959,1,2183.11,0,0.0
631781451681328127,1,5499.21,0,0.0
631781452169698303,1,2329.58,0,0.0
631781452058069503,1,3738.55,0,0.0
631781489266255359,1,1800.83,0,0.0
631781453483291647,1,2627.18,0,0.0
631781089428840959,1,206.11,0,0.0
631781457317677567,1,1039.85,0,0.0
631781453217709567,1,1359.53,0,0.0
631781489581412863,1,1185.79,0,0.0
631781084366138367,1,2058.59,0,0.0
631781453482760191,1,949.09,0,0.0
631781489283043839,1,60.20,0,0.0
631781489215030783,1,924.48,0,0.0
631781457405058047,1,1222.75,0,0.0
631781082443326463,1,903.93,0,0.0
631781489504492543,1,779.97,0,0.0
631781453345608703,1,3234.40,0,0.0
631781453206472191,1,1079.14,0,0.0
631781457161753599,1,508.45,0,0.0
631781454783136767,1,497.34,0,0.0
631781452049736703,1,2072.06,0,0.0
631781452893460479,1,4254.42,0,0.0
631781457688486399,1,96.31,0,0.0
631781082184112639,1,1591.98,0,0.0
631781453217506303,1,1346.03,0,0.0
631781489272115711,1,1491.42,0,0.0
631781451505734143,1,2572.31,0,0.0
631781453196215295,1,2461.00,0,0.0
631781457721574399,1,3013.06,1,100.0
631781451779822591,1,4401.66,1,50.0
631781084433013247,1,1542.96,0,0.0
631781457477944319,1,2864.15,0,0.0
631781457335380479,1,3584.26,1,50.0
631781453253265919,1,942.14,1,100.0
631781455309596159,1,2226.78,2,33.333336
631781455532541439,1,5056.94,1,50.0
631781456193337855,1,127.04,1,100.0
631781452060594687,1,705.93,0,0.0
631781457757071871,1,214.43,0,0.0
631781457421092351,1,654.18,1,100.0
631781457027352063,1,5712.80,0,0.0
631781086189323775,1,4014.66,0,0.0
631781454802944511,1,4995.20,1,50.0
631781453250061311,1,353.96,1,100.0
631781456903705087,1,1484.07,1,100.0
631781457369249791,1,1908.63,0,0.0
631781053686460927,1,2730.34,1,50.0
631781489579936255,1,5244.64,0,0.0
631781455501636095,1,3318.84,1,50.0
631781457295615487,1,3766.36,1,50.0
631781453382039551,1,581.60,1,100.0
631781453239859199,1,564.79,0,0.0
631781453266868223,1,672.47,1,100.0
631781457679148031,1,3270.85,1,100.0
631781085159644159,1,1140.03,0,0.0
631781452950658047,1,2375.79,0,0.0
631781457275577343,1,3284.75,0,0.0
631781456194685951,1,3207.78,1,50.0
631781452226677247,1,2197.30,0,0.0
631781457102116863,1,463.76,0,0.0
631781451821692415,1,6735.06,1,33.333336
631781489284012543,1,346.36,1,100.0
631781082643367423,1,1699.35,0,0.0
631781457316919807,1,1622.72,0,0.0
631781089428546559,1,138.85,0,0.0
631781088943490559,1,1651.43,0,0.0
631781457429293567,1,1783.34,0,0.0
631781085423123967,1,1262.50,1,50.0
631781085728260607,1,1389.54,1,100.0
631781451713489407,1,2210.51,0,0.0
631781456086320639,1,1240.10,0,0.0
631781453751031807,1,5094.18,1,50.0
631781451971647487,1,3068.95,0,0.0
631781453130445823,1,2929.00,1,50.0
631781457743873023,1,14086.56,2,66.66667
631781457320663039,1,3509.37,0,0.0
631781455480502783,1,2011.10,0,0.0
631781453351933439,1,2355.25,0,0.0
631781085157037055,1,1497.52,0,0.0
631781457362865663,1,1773.54,1,100.0
631781088991287807,1,5699.30,1,50.0
631781457572267519,1,819.99,0,0.0
631781453390687743,1,1392.82,1,100.0
631781489803802623,1,8554.17,1,33.333336
631781451949894655,1,1366.86,0,0.0
631781453382763007,1,2534.74,1,100.0
631781452044653055,1,2436.53,0,0.0
631781088671375871,1,2665.73,0,0.0
631781456333156863,1,2684.67,0,0.0
631781086187875839,1,1275.59,0,0.0
631781457376072191,1,85.65,0,0.0
631781052223390719,1,951.68,0,0.0
631781086193828863,1,1041.00,0,0.0
631781452677239807,1,1415.01,0,0.0
631781455286428159,1,2461.21,0,0.0
631781086166390783,1,2582.44,0,0.0
631781456876611071,1,1908.77,0,0.0
631781451714062847,1,726.82,0,0.0
631781452914117119,1,1616.10,0,0.0
631781451681532927,1,3609.90,0,0.0
631781451786303487,1,2296.74,0,0.0
631781457294662143,1,765.97,0,0.0
631781452680209919,1,1713.55,0,0.0
631781456199763967,1,820.94,0,0.0
631781457175188991,1,3640.84,0,0.0
631781085034399743,1,999.98,0,0.0
631781084483309055,1,619.98,0,0.0
631781489254519295,1,1686.81,0,0.0
631781452928363519,1,2313.35,0,0.0
631781457695761407,1,1486.58,0,0.0
631781451512252927,1,1073.49,0,0.0
631781052196689919,1,1308.93,0,0.0
631781085160702463,1,1969.80,0,0.0
631781489592804863,1,2685.48,0,0.0
631781452850711039,1,2044.41,0,0.0
631781489563440639,1,3192.33,0,0.0
631781489485374463,1,3092.76,0,0.0
631781088857766399,1,2961.06,0,0.0
631781457300228095,1,2139.28,0,0.0
631781452262226943,1,792.19,0,0.0
631781457060353023,1,73.49,0,0.0
631781052131673087,1,2241.34,0,0.0
631781457165363199,1,1116.09,0,0.0
631781456897522175,1,1118.90,0,0.0
631781452252485119,1,508.48,0,0.0
631781457725308415,1,2128.82,0,0.0
631781457493536255,1,862.09,0,0.0
631781452866061311,1,2618.50,0,0.0
631781086200138751,1,1203.51,0,0.0
631781052876741631,1,1555.77,0,0.0
631781084836337663,1,617.98,0,0.0
631781052600138239,1,1107.75,0,0.0
631781453206338047,1,9038.62,2,100.0
631781082425035263,1,4154.84,1,50.0
631781052132957183,1,1346.61,0,0.0
631781489579798015,1,1931.12,1,100.0
631781088877926911,1,671.60,0,0.0
631781082935159295,1,2300.11,1,100.0
631781453451641343,1,2839.90,0,0.0
631781455789598207,1,1592.65,1,100.0
631781453149581823,1,707.55,0,0.0
631781452055364607,1,1415.35,1,20.0
631781489495187967,1,2668.19,1,100.0
631781084885510143,1,3246.10,0,0.0
631781052635993087,1,3123.80,0,0.0
631781457145715711,1,8346.36,0,0.0
631781455454212607,1,300.58,0,0.0
631781456868213247,1,3138.92,0,0.0
631781489537987583,1,1130.38,0,0.0
631781457167931391,1,667.56,0,0.0
631781451519853567,1,4486.76,0,0.0
631781489260571135,1,2150.89,0,0.0
631781457293415423,1,4559.68,1,50.0
631781085690751487,1,1765.64,0,0.0
631781489111904767,1,1956.10,0,0.0
631781452057981951,2,12359.51,0,0.0
631781454218679295,1,826.86,1,100.0
631781456941465087,1,2920.98,1,50.0
631781451820696063,1,4624.64,0,0.0
631781453416716799,1,579.73,0,0.0
631781456889908223,1,1315.00,1,100.0
631781085724083199,1,62.18,1,50.0
631781457318660607,1,1259.81,0,0.0
631781457577391103,1,1571.63,0,0.0
631781456249236479,1,7796.00,1,50.0
631781455886169087,1,10197.40,1,25.0
631781489533955583,1,17014.76,0,0.0
631781084949392895,1,463.30,1,50.0
631781453381852159,1,1929.27,1,100.0
631781454802957311,1,1077.45,0,0.0
631781456954807295,1,2114.87,0,0.0
631781084900113919,1,7850.25,0,0.0
631781088927886335,1,13953.15,0,0.0
631781088898489855,1,101.51,0,0.0
631781457293490175,1,2424.49,1,100.0
631781082635724799,1,1613.28,0,0.0
631781457725699071,1,2593.02,0,0.0
631781453341919231,1,2691.45,0,0.0
631781457492403199,1,5463.42,2,100.0
631781451520371711,1,775.13,1,100.0
631781455292621823,1,2546.22,1,50.0
631781089048148479,1,9228.15,0,0.0
631781451673413631,1,1899.35,0,0.0
631781489133304319,1,1883.16,0,0.0
631781454399351295,1,5116.30,0,0.0
631781488226903551,1,730.47,0,0.0
631781452407312895,1,1966.74,0,0.0
631781451841357311,1,2634.94,0,0.0
631781457488628223,1,4569.70,0,0.0
631781453431368703,1,387.49,0,0.0
631781457469265919,1,1439.38,1,50.0
631781084772918271,1,1470.02,0,0.0
631781452056909823,1,184.77,0,0.0
631781451633673727,1,1625.84,0,0.0
631781052173730303,1,1189.28,1,100.0
631781456557936127,1,5845.08,2,66.66667
631781086195913215,1,453.05,1,100.0
631781455279704063,1,1111.97,1,100.0
631781451857159167,1,418.30,1,100.0
631781455791541759,1,1492.24,0,0.0
631781457440061439,1,8794.05,0,0.0
631781456959159295,1,2849.58,0,0.0
631781088671356927,1,900.80,0,0.0
631781457455567359,1,421.09,1,100.0
631781452189448191,1,1676.66,0,0.0
631781453172970495,1,3059.12,1,50.0
631781456903546367,1,1898.67,1,33.333336
631781456191989759,1,5052.70,1,50.0
631781451763025919,1,1557.16,1,50.0
631781455885369855,1,1867.32,0,0.0
631781456246748671,1,3613.25,0,0.0
631781489485106175,1,6364.52,2,100.0
631781457341656575,1,1237.49,0,0.0
631781456521221119,1,506.29,0,0.0
631781451681122303,1,1101.80,1,50.0
631781454223693823,1,9260.61,1,33.333336
631781453373728767,1,348.66,0,0.0
631781457534752255,2,3548.89,0,0.0
631781084901273087,1,243.92,0,0.0
631781088944336383,1,1492.65,0,0.0
631781489557177855,1,1979.41,0,0.0
631781457221688831,1,1300.03,0,0.0
631781457335836159,1,1335.12,0,0.0
631781489400409599,1,3518.34,0,0.0
631781455541493247,1,1475.16,1,50.0
631781458079843327,1,9683.80,0,0.0
631781451653295103,1,4719.14,0,0.0
631781456024441343,1,1359.94,0,0.0
631781451655139839,1,865.37,1,100.0
631781457191168511,1,2600.56,0,0.0
631781457695738879,1,1145.26,1,50.0
631781452011584511,1,2946.45,0,0.0
631781457675593727,1,311.92,0,0.0
631781088941978111,1,105.92,0,0.0
631781452193095167,1,1020.83,0,0.0
631781452850817023,1,15041.36,1,25.0
631781456959603199,1,956.84,0,0.0
631781452257764351,1,3763.48,1,100.0
631781455532180479,1,1132.01,0,0.0
631781455278297599,1,481.21,0,0.0
631781457401653759,1,422.82,0,0.0
631781453284555263,1,8261.80,0,0.0
631781453470393343,1,4498.98,1,50.0
631781085728696831,1,760.62,0,0.0
631781457756444671,1,635.14,0,0.0
631781052879792639,1,5854.64,0,0.0
631781457375005183,1,951.86,1,50.0
631781454218742783,1,4116.84,1,50.0
631781489541689855,1,3369.85,0,0.0
631781457137051647,1,1657.96,0,0.0
631781489255867903,1,965.28,0,0.0
631781085629383679,1,450.08,0,0.0
631781457541644799,1,1278.94,0,0.0
631781489313451519,1,3124.58,0,0.0
631781088950913535,1,3133.44,1,50.0
631781085420840959,1,4323.99,1,33.333336
631781089421929471,1,1244.68,1,100.0
631781489251138559,1,1919.59,1,100.0
631781082452343807,1,2814.36,0,0.0
631781052600497663,1,3549.48,0,0.0
631781052107760639,1,4280.24,0,0.0
631781457359477759,1,1099.46,0,0.0
631781452233447935,1,2880.53,0,0.0
631781457739035135,1,2213.40,0,0.0
631781452894822911,1,1661.12,0,0.0
631781452878746111,1,1039.03,0,0.0
631781089433212415,1,2660.56,0,0.0
631781088899415039,1,1311.92,1,100.0
631781453191815679,1,6447.04,2,50.0
631781455349701119,1,10243.00,0,0.0
631781457782843903,1,2202.89,0,0.0
631781456921377279,1,1688.64,0,0.0
631781457321913855,1,3346.34,0,0.0
631781451672795647,1,1790.92,0,0.0
