order_id,latitude,longitude,delivery_successful
99ca57e0-5c69-465f-aa3f-7c1dd08be429,30.37456335,-97.92789484,
948b4969-ed5e-4d5e-ae70-c170a87fb844,30.32036350,-97.86592052,false
100b718c-41a0-40b1-a9b7-bfec0b95b360,30.29994288,-97.68007783,false
65e88871-228f-4a8e-9a11-05beefb789cb,30.16772614,-97.83234465,
6ac54c01-e572-4fa0-b41a-bc65955a4148,30.17320464,-97.91223276,false
27b570c2-673e-48e2-9a63-06e6e4be9e47,30.42392086,-97.72956550,true
1f8f608e-e037-4d75-8ee7-2b19e865661b,30.42309273,-97.77605200,
c728d92d-5da8-429d-a505-ce41dedd3344,30.45581202,-97.62128728,true
70fec5c0-34ae-4993-b7f2-f8306b04dc66,30.31058149,-97.71257218,
ab9deca0-2ea1-4fd1-9c38-e18fd186a78d,30.22581687,-97.87106464,
7ad79957-3bd6-4b45-825f-c60d950e75bd,30.40418070,-97.77160619,
641e6ceb-8981-4d8c-ac6d-438ea32516e4,30.33112482,-97.95762507,false
672898dd-e78b-41ca-b8de-e931af149676,30.31653159,-97.91560926,true
d3103397-7381-4997-bfd6-f406b0a1b302,30.26102096,-97.67113636,
5f4404f0-1960-4af8-937d-62450106a62c,30.23259555,-97.85406085,true
e7d4ab57-103c-4fb8-979f-ffa6d6112ea9,30.35287007,-97.60841716,false
d90deb5e-accd-4472-afc4-d5d7f7b3efee,30.43332500,-98.02074926,false
a223965a-4656-463e-a9ea-c3b292259087,30.15782316,-97.72394791,true
09f336bb-2cbd-44a6-bf57-5e77239169b0,30.33975951,-97.82165722,false
1fa1bea4-cdba-4fb9-8847-c43769f9a10e,30.20693871,-97.79581583,false
bb726858-47cf-44a4-89ad-ed40f5aea298,30.24663927,-97.75230971,true
ed0fede4-2ab1-472d-bbb6-51e71e6c47af,30.30346668,-98.08221081,
fbe2c202-9210-4002-a26d-508a4ba02640,30.21508716,-97.88824042,
93c0177c-8501-4c38-bcc3-7a8e0eaf2783,30.22375540,-97.80673498,false
11ca9c3c-1dd4-4022-8e36-531b8bf5101e,30.29982792,-97.69969801,true
a9d47543-8242-4a30-a473-f22382bd575e,30.37445158,-97.69941519,false
b97eaafd-9f02-49c5-88f3-a9d23b5b7c95,30.36905919,-97.67910012,
3dd4dbc1-c4fa-45d2-8c1e-d0fb1171552b,30.30141562,-98.01769184,
4e0cf927-e6d9-416e-9c6a-ed1f83f7405e,30.44185496,-97.55847345,false
cfd4bdbb-bec3-4a79-8dde-7300bd21722f,30.34690226,-97.62010598,
8ebc6907-d2ed-4105-85dd-c6fc9570638f,30.46251211,-97.55230360,false
50f697e2-4b5c-4a38-a6df-324b24dee0b0,30.24505804,-97.73138289,
237b88de-b140-490e-8d60-74dd64bdbcd8,30.17028980,-97.75816041,true
7977bda7-b19b-4b90-ac0e-87bb1fd9fc57,30.17315709,-97.85081235,
51b87536-0ac4-4449-b112-c720f8388dde,30.26081532,-97.63103088,
01b7d0e7-04df-4bb5-b2f4-22889ccf9573,30.42738132,-97.80078222,
852a799d-df51-49f2-9f04-ef4819de3ee8,30.16041752,-97.74145747,true
6ac2e5bd-0c3b-4758-89c5-0fc521712557,30.31880739,-97.71726338,false
917af86a-f608-4a46-9e54-8ebb5ecc1d71,30.34755811,-97.76892559,
e3be9ad2-dfae-420b-81d9-967efb577904,30.25476170,-97.73194668,
b2a59af5-3b34-494f-ada0-a43f7ad5540f,30.47021182,-97.99056827,
fedb1941-4490-46e6-88c9-00161dadacb2,30.44177416,-97.99411349,false
15582a3b-e0cf-4884-890e-fcc96aca31da,30.13926265,-97.79752445,
2555d105-10a8-42ed-af85-8d9174eec52e,30.28794435,-97.64766233,true
d8213eff-0fe9-4666-b677-282900ca625b,30.46126107,-97.98403260,true
db097da6-68e5-463e-8f78-0c33af34cffc,30.34184733,-97.97612760,true
6a86690c-38e3-48ac-ae8e-39dd2693df13,30.26317292,-97.58369402,
29167863-c557-4a8e-bc3e-530475517313,30.36173554,-98.07608829,
f80771be-fc91-438c-a87c-94ce50e1e990,30.15870269,-97.85412385,
572d9146-2a1a-4735-9d9d-3cf0981bfd98,30.18336249,-97.80677399,false
89944a92-bd42-451f-a9a9-f964aa9cef0a,30.31948435,-97.71741622,true
0f990242-3cc6-4695-8f53-50f50fb5f5ca,30.25757548,-97.78063227,false
49a2442f-e44c-4e4d-9ba4-50306b9682e6,30.14955183,-97.73064222,false
a145b7ae-18b5-49ab-8f6f-b34bc9f564c3,30.48033321,-97.97113029,true
ba4217ff-80e0-45cc-92b5-876e78ccb4e7,30.30024884,-97.81116421,
693dd5d5-eb66-4744-a18c-f1617e6f660c,30.24140372,-97.75072565,
dd87bde7-dbb9-40b2-bfc9-dcc3a3a4011b,30.27484200,-97.72842693,false
71f3e137-1468-4f1b-8ef9-b20a0d46254d,30.15545460,-97.82308080,
97d51d4d-ccdf-404e-ae58-99649a096552,30.37669733,-97.89787999,
ca8cab13-4459-453e-97c9-a1c6d9e9f227,30.43101425,-97.76698435,
f9c9ea10-3df2-430f-9bc2-84dfe298ba16,30.15257198,-97.71071014,
d716373c-a649-4643-a35b-8fcfa38d9f08,30.21474832,-97.88576394,true
6fc14c3c-385c-4d0b-8431-ed0b0363b9e0,30.23024128,-97.86373932,
d1688a31-d813-47df-9538-87ced742754d,30.10467136,-97.62941659,true
7672de53-c2f9-4996-9a9a-126cfb6f0113,30.22999757,-97.78466146,true
e7a91a48-feea-427e-be72-51ba2d4251e8,30.43152798,-97.71715390,
e0e8710e-33f8-4a72-8e3b-b16b5e48a490,30.36383462,-97.51648924,
5a144886-5b59-49f0-bc2d-8d112c72387d,30.33201393,-97.78537886,
77e4f4b3-7d08-46a0-b7f5-232668ba29d7,30.35746226,-97.70709455,
9a706c73-3f98-46bb-a285-5df592e6f652,30.21677738,-97.78367309,true
474410d9-a7cb-4a54-becc-7d29aebcd584,30.39595009,-97.70847891,
cb144bef-42cc-4af6-9cd7-c87e3b56f56e,30.43609872,-97.79154132,true
cee2dafa-b6d4-4c00-94e2-437ac1a8985a,30.26018378,-97.57347595,
0b4d61e6-40ec-405f-942a-e8c486e5304b,30.34506400,-97.74744542,false
73db1149-5010-48ac-95ba-3587820869ea,30.44236445,-97.80856684,false
8d0c782d-524a-4a23-9452-1fb8379e5ead,30.19613198,-97.92068702,false
e2408a1a-5002-46ad-9bf6-f55c227bede0,30.15907433,-97.64033413,false
8bb7b4f7-777c-412a-ae69-a3db088f3e9b,30.30608720,-97.67058876,true
6975bf31-3bdf-444f-8cf2-e999bdb2706b,30.24423138,-97.47674309,false
fc7c8e00-6332-42a7-a8db-eff6c630f5fd,30.22952386,-97.58841537,true
408582b5-8969-4140-9207-29536f70095b,30.19094721,-97.75050164,
1a63d4f8-8dd5-416e-b380-3b67f6755c34,30.27449327,-97.76236403,
2bcee60d-5e8e-4793-a3a2-f42c4222727e,30.31214389,-97.71293569,true
b9c3c4b6-3ff9-4c63-9e9c-5785d9511de3,30.47391306,-97.55189527,true
8afd4d85-45a5-4b30-8165-06e5e0b768f6,30.43580039,-97.63795585,
606e13f8-15f2-482b-a1f1-49468bbf50b3,30.36388981,-97.75617340,
02ccf1c6-0983-4ff1-9a93-74f07ce0494b,30.38220362,-97.99033521,true
6d520e36-02b0-415a-b4e5-5b09eda79968,30.15509972,-97.70994266,false
6c4a75a7-7de2-4ca0-a1c8-e4f5595407ae,30.59331697,-97.98087403,
e8d3ecfd-0fca-46b0-abed-31d214360b33,30.22817396,-97.70338725,
73ea1d89-3d87-4638-9a77-9f7f4654591a,30.47786396,-97.57338197,
68d04f23-7df1-468f-ab5e-03d1a13709f0,30.13859165,-97.76501638,
3830e58c-6362-4c60-9fa1-02c6d398ae89,30.23500468,-97.69183554,true
d5dcad12-a6b3-4916-846e-33721833e4b0,30.28730778,-97.72253812,
53689b7a-e5d8-4135-abf3-6c4dd2334ffb,30.36019989,-97.70459295,true
b183ec1e-dda2-47cf-a248-a127089bacd4,30.17416971,-97.74829425,
738e4082-6ca7-4263-8984-1dd6c4941d3f,30.47231571,-97.56403969,true
9881e688-76ce-4f04-a768-b5588d6a143c,30.45483817,-97.59038290,
59fccdb2-c82d-4d70-af43-d994dcc3be62,30.42304090,-97.63145119,
125682a8-329a-4544-be1e-1fd4164b02d3,30.37937763,-97.94255437,false
eef02d81-5678-42a9-ac40-e98a2eaf7e84,30.22903942,-97.87360173,true
51bc063f-71e2-4fa3-9dc3-0f04d5c018d3,30.31736052,-97.96012773,true
5215cb99-bc79-4a6c-af7e-bd6a799f5e92,30.20751836,-97.88118715,
1ddaba86-b129-4f5c-808f-b2ef4f814e4e,30.38361747,-97.92275295,false
6d15c905-c917-49be-baec-2a1eec02412b,30.43962688,-97.66216550,true
73bf4ae2-0ba3-4ee4-9c9a-cd12b1ff82cb,30.19729477,-97.81329149,
c6e4f830-9921-47a1-8261-075e169a958f,30.47287237,-97.56264410,true
b1671484-d251-4f60-a56e-b7b20d117f67,30.22246505,-97.70968599,false
f71f715d-9d74-420a-abfc-bfcd4a2054f5,30.37417807,-97.61970481,true
12db4f24-ec66-4f7d-83a0-5c44ee3b379d,30.28379005,-97.85948380,true
6ae0ef2f-4b27-4b19-821d-370a4da11dd8,30.32095650,-97.80683354,
45f306d3-526d-43d4-9adb-6ca91b4fceb7,30.17871541,-97.78815475,
0b4e1d9c-2c54-47cc-a2bf-479cc1321079,30.35495108,-97.64259969,true
216ba225-1bff-42fe-94b8-8120356cda48,30.36648400,-97.75729904,false
901eeb3b-0baf-4e54-87c5-af166c1595b3,30.42294028,-97.75879799,
6a2af6cb-0827-493b-b6c7-9b877f959702,30.34535585,-97.99248232,false
deb18fb4-a6e2-4e05-a54f-1a621254c78c,30.36547319,-97.67792931,true
aece66db-5468-4754-9ed2-6f2df8d2e99a,30.38346003,-97.66091217,
aa31d6e5-977d-451c-9627-c45710998162,30.40051676,-97.61520895,false
79382d68-5cc4-4b76-a6d4-04ddcb979acd,30.41710162,-97.63269330,
5e102884-18a2-4546-9184-e62e65b11bf7,30.20360131,-97.82745241,false
d769bd5d-6973-4355-b1d6-c2728295d094,30.23253888,-97.75247354,true
27d6bed7-7d14-4e45-ab9d-c0ac90843075,30.18352751,-97.76160043,
668fe8de-f058-42e4-b550-0e6071b9a612,30.32140812,-97.73012963,false
9bc6e84d-9516-40be-8790-07ca6aa09e27,30.20490898,-97.68378832,
7c543e80-f15f-4a7e-baa0-943c50b32ec8,30.46297570,-97.56998042,false
ec253c1d-e864-4d21-8579-5de98a580c37,30.35216336,-97.53069413,
f81690f6-8f57-4eda-9d30-996116a2b1e3,30.61409939,-97.96059857,
238f739d-f578-43e6-9c9c-fe3c5c00c05b,30.32267415,-97.74789171,
dc32fa54-8411-44af-a8c1-2077270021fb,30.32587742,-97.79190275,false
e1b9d096-26be-4fb1-81f7-9a7d288093fd,30.24152838,-97.92156588,
d5fa7b8e-03e9-418b-a9cb-cbe363e77d40,30.33906527,-97.52137604,
2e53bbe9-5452-464f-b647-5c1243b3c707,30.33854104,-97.77960126,
3f7fe2f6-35a4-49c7-aff4-ad0d72507cff,30.12694234,-97.77948176,
16601fdc-fbe4-4f20-b3f2-8b49cc162380,30.46031126,-97.65682941,
a1dbb5f1-eab7-443b-9f83-3defc47f7f1f,30.34690639,-97.91442845,
598b9347-8a59-4cb5-b59c-03a41bc6416f,30.36222547,-97.66314455,false
02dd9024-a392-4aeb-b718-5372d37ddaa7,30.47876518,-97.57517197,
e21cc933-ff9f-4b63-b153-b79afbbf4a95,30.22253842,-97.88746449,false
ada885e7-cb4a-41ed-bed7-76f0fc7123e6,30.37303465,-97.78789782,false
594fcfba-19cb-4d4a-97f6-1f826f898b74,30.45589142,-98.03619181,
49e45bd6-bddb-45f0-a399-306c07a3e9e5,30.47731729,-97.60910988,true
4c234e05-4740-47b3-93e5-cced75caf0f8,30.43475722,-97.78547075,
fee6729f-42ff-4d1d-a46b-685930b72f17,30.50664183,-98.08269170,
7abcb4cc-a287-4bd9-bce8-c82e1e53d992,30.43016405,-97.93949038,false
53863bce-0de8-4b80-aaef-1b94b69b18c8,30.42827988,-97.63797031,
318ef665-94fd-4fc4-9a7d-477c7eecbc83,30.27199582,-97.81391904,
06925798-f29f-43f0-8bef-66614c0167ed,30.32962444,-97.75286600,
59768a14-4490-4b61-bf3f-85400ce24ce6,30.21639141,-97.69336032,
f36151f9-ccd0-4184-9382-c45182f02357,30.28194380,-97.75715385,true
4f626705-ff3c-4edb-88b2-8e3f9c707fa9,30.20268271,-97.78674598,
df228fcd-875f-490b-a2df-dc1ec96b6a60,30.27914019,-97.74454758,true
a45d14b6-32e9-4fcf-87e1-4bc588a9ef4c,30.36905682,-97.75202533,
f915708e-b8fb-4145-86c2-64b05ba55ae5,30.26534687,-97.88346640,false
6bb75eb6-d6e2-494c-a198-14144b8a977c,30.25103344,-97.82959847,
18e9b0e3-65d2-4512-a807-72ad2539841e,30.29339721,-97.76570172,
0646a203-d852-4d69-bc34-8b6766050c2b,30.34892267,-97.78256445,false
1fd843bd-bc98-458c-a0ad-6e24e4310a08,30.39416822,-97.52039896,
6824b982-8d23-4e7e-a77d-22358d4bc945,30.32701899,-97.69026117,false
0ca098dd-fcb1-4022-bcd7-dfd27731148c,30.42434615,-97.76788469,true
054485d3-ba4b-4618-af83-042ecd8d5e29,30.38638427,-97.61734175,true
ae49039d-4123-4205-945f-7dc49d73e6d6,30.41126574,-97.74161735,
57ec1800-31e1-4d10-8954-3cceb23b919f,30.49315722,-97.60465168,false
6be1991a-bd91-460f-8454-8a6475fd23a6,30.27751912,-97.52265074,
8bc4cfd7-0c9b-4fa1-bac5-53da307e3b58,30.36860705,-97.53845470,false
c2a8da3e-aef8-4647-9a29-2b85fbee778e,30.45820399,-97.95563610,true
e21199d2-bb4f-4e5a-aaab-c1531c0506d5,30.21480982,-97.80978850,
3b301fa8-ed78-465c-b46f-2cecfb7356e5,30.49875619,-97.91082106,true
7b40dc96-beed-4d2c-9554-a5e7722d6002,30.20760837,-97.85713715,true
695aa909-7381-4143-b870-9f2fd70a74af,30.34304179,-97.71367061,false
55616dfc-76cb-4584-b5ab-6e1db7855416,30.22377532,-97.85476547,true
0259f806-e9c9-447a-bdec-14e09e6ad1e7,30.28696379,-97.70007880,
297fb343-1a77-485e-b19b-5e5ead27aa85,30.49104526,-97.92347813,true
f431367d-aa34-4968-8c58-983382419ebc,30.35466411,-97.68178284,false
d56e01d6-edc4-4582-ae8c-945233117558,30.36062207,-97.96060457,
fa1e3df1-5e14-4e5a-8ef9-c885d65f9105,30.19217809,-97.78765289,
3111add6-7270-44ed-8cc2-dd88692c06ae,30.36445241,-97.52270878,
39d24270-1f19-4278-ba5f-9e3e842c187b,30.33718124,-97.75892907,true
d15da007-a9b7-43ee-9870-4359cdb8f8b5,30.20433623,-97.80941817,false
a9fc4a9b-f148-4cbc-9743-c61acfc95b8a,30.25519766,-97.57681724,
b348d10c-06dc-47c1-bc47-a1f15ffed0c9,30.24075201,-97.88114973,false
c0ef6f34-febb-4364-b115-2f954d8d56f4,30.37621518,-97.84509900,true
ea13bea6-8d9e-47ee-b671-b6916c30c4b3,30.45438558,-97.98604096,
f5b71043-6510-417c-a125-c5c3139bece6,30.38005152,-97.97128650,
7e6c0ca5-4810-4053-9c12-727054baf13f,30.42468482,-97.77562020,false
ef14e479-6254-48ec-ac8d-0d013bee856e,30.18988099,-97.89631017,
089491ca-05c1-4c31-bf38-70ea4392374b,30.28793643,-97.71035773,
9c347b40-f408-4408-b172-285d75d5acaa,30.47763145,-97.65022382,true
753484b1-67a3-457a-835a-73b2dfe4774d,30.35470352,-97.77539943,
b09abf59-91e9-4f8a-aed5-7f61d13eb20c,30.23795630,-97.58162189,
474f2dca-a6c7-40eb-885d-606098708710,30.35865741,-97.69351214,true
b5e1dc4e-d079-4051-a6fb-c917505e86a9,30.36744929,-97.73615547,
140c085a-cd11-4df8-a76f-fa5743dfcf30,30.15248543,-97.70914524,false
44f0f8a7-7648-4758-b33c-6f49ee3fa1c1,30.23869041,-97.77312075,
439ebda2-68bf-40e8-8a78-cc18e5f407fd,30.28817977,-98.02728990,true
248df785-01cc-431b-ba06-8793de0edb5f,30.45845854,-97.57913633,false
dba5ba21-2c2d-4d49-8e19-6f2afd2e5baa,30.42449045,-97.68814768,
cfec44d8-7995-4853-8224-96baa2ea68df,30.47295878,-97.55061812,true
4eb0ced1-ce8b-44e4-b6bc-9394782cfae9,30.15008222,-97.72132198,false
eaa3a6f0-6ead-42d0-987a-8ccc51b72b5a,30.33132827,-97.62353148,false
72dd1fd2-03df-4569-b774-148906c2b897,30.25367476,-97.74408929,
a8b13a4a-dd48-4ee3-b2e3-84ddf6dc4949,30.24167320,-97.77319292,true
ffb0663b-a876-431e-bbac-200999555e58,30.47240701,-97.56139995,
085da22d-0cc4-455b-8b2c-91819a089746,30.23103979,-97.78242674,
0d1a39c9-6db0-4f0c-b5f9-d38ad857f904,30.44952525,-97.68631445,
c3507ac8-722e-45c4-ae30-1eda92c36f9c,30.28090354,-97.51974503,true
1ac2efdf-246f-41d4-92c7-cfd55d35e606,30.38396654,-97.67831306,false
2ffbce7f-fba7-4dce-840f-de03f382b905,30.40690052,-97.61056340,
fddd7199-112b-4807-9d26-8e87e13cf1ed,30.35614269,-97.67362562,
4dde2aac-74a4-4e19-835f-faced06915d3,30.35731428,-97.98725895,
c6ef230c-a617-481e-8e08-eebf64e7f6df,30.47442649,-97.63438879,false
e8922690-4562-4ecd-b240-41045be929b5,30.29885426,-97.75161853,
7b598681-b268-411c-8ccc-d6c3c9c26ac9,30.37587762,-97.96127453,false
df046e35-0dc2-4fc8-8e3a-e1f516b3c011,30.21399237,-97.78925750,
0eca88fc-b9a6-438c-b0a9-079819601b8d,30.39905536,-97.70165753,false
fc7b2cfc-a743-488b-8478-8e1962e7319a,30.27105541,-97.68911506,
3d58f8ec-10a5-4f9d-940d-2ad00b35c997,30.37515725,-97.41046249,false
6ad53075-7a68-40e8-95e4-820ccf873c01,30.37312257,-97.73354043,false
9c3414ba-7395-4ad0-8370-0f5fddda67cf,30.31437167,-97.92471266,
d40d10f3-9e87-42b8-9caf-a74563d8b308,30.40747332,-97.60734693,false
565b4db2-9a11-4457-8ac7-450ae3568360,30.34834191,-97.61254974,
2bbf6a37-7ca2-4f90-b7fd-19fc92988732,30.22464202,-97.71719550,
c8af7b0d-80ba-4ea2-a654-dda4f21d8573,30.36377121,-97.77811733,false
79d4dc94-536e-4ddd-a0c8-111da4b97f4b,30.47465877,-97.62387060,
b192e938-758e-4ba1-b1b3-68824a7d72b1,30.29326769,-97.73362736,
0ac5faa2-236a-46bc-b279-bfd7a36b9c85,30.46006348,-97.68607573,
f2a7a11b-e9bf-4819-b84a-633057856144,30.29185990,-97.73351078,true
ce6cbe40-6b09-49a6-97c7-324aea27212d,30.23010088,-97.58503335,false
2335bcee-e92a-45e0-9c45-e581a990d13e,30.25256850,-97.78733427,false
987af607-8e50-4531-bf83-c681651393fa,30.33177798,-97.72873973,
989f7b78-18ff-4e6e-888c-c4c270f7021a,30.17448080,-97.83028882,true
4ecbaa0a-7197-4e84-bbfa-e3db83a8c098,30.34125515,-97.52322963,
4e61096a-babc-4dba-b166-2bc4a4fbbdae,30.13413428,-97.77846288,
12bf3877-7e2b-456b-b6be-b945c19acc74,30.16332281,-97.63384611,true
6f34dcd9-7f42-4138-ab78-0689a042a273,30.35820644,-97.69417493,
957c9449-cb60-412b-83ae-ed939208f0da,30.34419651,-97.54956370,false
083b52bf-a9be-4781-8594-6d79b9dcc96e,30.17949720,-97.75607528,
7fda9ef3-635f-4ff7-b226-55eafb344c44,30.16975151,-97.86470822,true
1c644d94-c87c-46b1-8582-b31d58db8d38,30.22809644,-97.81304897,
89e29d54-6a34-4d65-8965-87eafb0ab86f,30.37859983,-97.90237226,
7cf85d96-0e9b-44f7-98c7-2de8e05009ab,30.17944779,-97.75362245,false
2a506eac-6d79-4e0e-a680-5e16adca1caa,30.41562799,-97.96483521,false
6db321bd-25d7-472b-ab6d-22b9bab033ab,30.42849448,-97.73728600,true
b46a65a7-4d21-44aa-ae61-df06bb9154e5,30.22190143,-97.79129378,
11db74ac-c6a9-493c-b01f-eb93d98b7601,30.22260777,-97.69316983,false
36b5f88f-710f-4931-a76a-4d1a945e36df,30.38196641,-97.88817011,
6ca97b07-46b2-4213-929f-919571c04ced,30.30959285,-97.86949051,
e25ecb1f-d9ae-455a-ba2d-a6fe23bbcae1,30.20163793,-97.76935517,true
5c48e946-da6b-4407-abc5-07ec9f11efcd,30.37573984,-97.93466630,
d9ec130e-38f9-4c10-b636-c6a5a73a953f,30.35921361,-97.99727841,
28121163-027b-4448-a6b0-26757b2f0f6a,30.19595346,-97.90389469,false
d8495eda-fd5b-480d-9e8c-463a9421dd4a,30.21421965,-97.88846663,false
efeb7918-a64c-44b2-9a51-79bf7d9a9bb7,30.31482767,-97.98399230,
2bac8cb0-2809-4c05-a923-1c352c175767,30.34844877,-98.02047110,true
7e7acceb-f87b-4ebc-861c-caf254e246eb,30.24008390,-97.56664633,false
261bdaa6-beef-4833-aa79-6ca67c3e667e,30.33402531,-97.72821217,
b26ab015-8e09-43c6-a4c6-cf01e5f0c7ff,30.49348170,-97.57661333,
90561da8-4d97-4bed-b281-68ba9ad1a6f3,30.41880290,-97.63345070,false
cc4f234f-2c47-474b-857f-6467ff5c1155,30.35056985,-97.74715511,
6d18cad9-bead-4785-9a4b-d9a381967b04,30.27649328,-97.61811184,
6b853376-fe8d-4cbc-abc1-07426ec8eda5,30.32042396,-97.99150498,
19b60fd0-3290-4c51-a9ed-542b7d92a375,30.16301454,-97.81566961,true
6426c9b2-dbf7-4be8-9fb8-c082329cb82f,30.35281358,-97.43538098,true
5772ca8a-b986-4f37-9ab1-679de87b8c16,30.35308543,-97.95746693,true
607cef5a-1f07-48f0-b48a-560824a74777,30.37943268,-97.66123869,
80a618e9-0ccd-49b5-af62-51648f978886,30.42745777,-97.60813921,true
a6db7d70-e2e7-4e51-b821-573ee141d42d,30.27672125,-97.83425177,
ebade430-cf6c-4995-9e14-6900cfbf3d7a,30.45193652,-97.67934739,true
f25d0934-f089-408f-8f1f-a4d697bc1571,30.26024921,-97.76647474,true
d1987305-e2ec-45e1-9a19-7b94d64404fb,30.21870602,-97.68556214,false
cdf144ad-d90b-4e0a-9a91-722c060c97a5,30.18251499,-97.68642036,true
0214ba4a-566f-424d-91dc-0fcca9a2e5c1,30.37223230,-97.92580025,
a66c1619-25a8-4d24-b441-5d09c0a51335,30.19159308,-97.75894555,
9304541c-52c6-4254-a6bc-5bbd8a640122,30.38458342,-97.62144725,
56e79a42-d483-4da7-8c9a-24eb426429c9,30.28389718,-97.64864882,
f1826ec7-60fc-4cfa-9cbf-6164f54d7662,30.35271094,-97.73986554,
fccd7661-88f8-44b8-9b66-b223ea891640,30.29654749,-97.71343423,
d253e0b6-c2e0-49da-8142-77e9dd9076a4,30.24488168,-97.64940785,
84698f5d-2181-4862-a062-639ea4b233e2,30.17132435,-97.78646270,false
1d6ae873-4626-47e7-9eef-a8e238a2661a,30.40410141,-97.64669514,
285c6d1f-43b4-4531-b628-39e3900bebe0,30.30378628,-97.76946428,false
84104367-ff7e-4f4d-a768-d35daf547be7,30.35470529,-97.90546921,false
e3ec57ce-05a1-4ac7-8f21-3124e59674ce,30.22631541,-97.74078834,true
cc18cf1d-dbef-428b-b251-b92dde073ce3,30.19479063,-97.90421625,
c900ce6b-4bbe-4dad-8f8a-e3545638564a,30.30297422,-97.74718967,
34be4f43-be99-42bd-b52a-6be2f59cb419,30.34128569,-97.71360414,true
3168f888-daac-4f85-9f70-f100297a1dbe,30.36891742,-97.89570839,false
35e1a950-5f9f-4c14-b9bf-a3d3b650e906,30.31786994,-97.74438046,true
3aabefde-f122-4c07-9da1-192a3b3ad355,30.22619297,-97.94943928,true
af5a10d3-3b75-46f9-96ee-8c6652b6c33b,30.47995833,-97.92943614,
c8d26d66-83a3-4b9b-b7b1-5515b9be8a28,30.20199793,-97.82057720,true
af37dfd4-7be8-4a55-9b1c-2c016a44af51,30.36291329,-97.69021395,true
35bcbe0f-ac6c-441d-980b-6d13ddd27b8c,30.35388364,-97.68132891,
e4812c2c-06f0-446a-ab8d-a9798580bc38,30.40298183,-97.76914173,
4ad9a521-89c5-4f1a-9b5e-e9d51845b26c,30.29169970,-97.95584911,false
32169ad0-c5a3-4206-98c2-a0717f54fa9f,30.28469153,-97.63488105,true
3ff70f93-c84d-4ce0-b3c8-3354498caf8a,30.29180587,-97.73519412,true
fc40cb0f-cf9f-410a-9d07-b72cde4cde99,30.29512109,-97.72863533,false
3df12edc-cf47-4724-ad5c-89e6f06f8667,30.33237511,-98.03943201,
dde7729f-ddd8-40d7-b7fe-6351a53e23b2,30.31020308,-97.70242360,
ccc7d585-3804-4bbb-9e12-7ff0ddda83d5,30.20980046,-97.68399511,false
9e03c390-5240-4f87-983b-11d6a2b3ad2b,30.22842264,-97.76456274,
f5bd1508-f434-4eaa-bcf9-39653310b9ca,30.16488733,-97.83480257,false
94c0f022-2bb2-48cc-abc1-76bc1e72d506,30.26851287,-97.80878045,true
fa038c73-a395-4453-abf1-def219e45093,30.14770906,-97.71273726,
fdf35863-4d9f-4201-a571-b55c49a3f70b,30.24732597,-97.87133077,true
0164caf3-a803-4b52-8e92-b92f38c2f474,30.17309862,-97.81433501,
2c1a2761-a307-4175-8f2e-d562a1bd5499,30.28014663,-97.68970818,
b2347425-18bc-4764-8cf3-27cdbc5745f1,30.33605245,-97.72280913,true
2f259aba-9d2f-4e9a-914d-ba94eca1e2e2,30.60788134,-97.93585920,
a1a55b09-dd45-4646-93cf-db650f46b33b,30.21822381,-97.87853552,
3e954e98-c9e1-4cab-83ec-e95832962be0,30.19991040,-97.91879833,
91a3e20f-5bc4-476a-a509-947436f7a66c,30.45656014,-97.63197789,true
5b5ffb29-e168-4315-8934-eb86bface974,30.46662373,-97.55270895,
263289c9-8415-413d-a9b4-043af0314eed,30.19134662,-97.69963509,false
d40e9503-f5fa-46f9-8b1e-8f216e518940,30.35993717,-97.72256545,
3127b5e1-59f5-47be-b8f0-f32adb37ebc8,30.20615139,-97.79120317,false
a42bacbb-5c1f-4906-a772-5f0a1d9b5aca,30.27964220,-97.48828914,
b3db87eb-9c6b-42d8-bb80-845eeaf720b0,30.17969940,-97.75409770,true
45acf417-af1e-4382-a92a-d5da4e5d32c6,30.42002922,-98.00242186,
79c263a6-354f-4c71-a644-0022fd2f7168,30.34385427,-97.92197412,true
00ed29e2-8ab8-4114-9e00-b5b969f3583c,30.39698345,-97.61474585,false
59cf2847-fef7-49a1-ae66-8dab05f88255,30.39929367,-97.64415255,
f02bbd44-5054-4510-918a-9594f7f7766d,30.21399141,-97.63831206,
5ac1cc99-93b4-45bc-a286-1b1065f43362,30.20880462,-97.79643179,
83d473fc-6388-4d12-8779-9fd1f7ce0966,30.18684391,-97.80766063,true
8603724f-d7eb-4f49-b137-6ed16b5ab688,30.29774036,-97.76915502,
0be06a97-4592-418b-ae71-6c4372a1ce8e,30.41253125,-97.74183040,
b085c0b9-453c-4ba8-a058-3e12a2987465,30.36092391,-97.64253723,
db764445-eef6-48d7-b936-9052bdba7183,30.20569773,-97.81907031,false
3ff6258b-b029-4d01-a34d-29965c8043d8,30.28016547,-97.75764619,false
e2645705-463f-4de6-be3f-263e8577254d,30.27732667,-97.62265956,false
40b4c299-5c35-4277-9855-ee4ab518446c,30.28685828,-97.63427030,
e79a8cf4-6882-461c-8093-c2068c812573,30.20667263,-97.95844985,false
cf90fbff-58f8-4115-8e9a-be30dc7d97e0,30.46092532,-97.68425584,
4f70c724-9069-4127-a589-bb6c393f9ac4,30.34628114,-97.52521730,
