delivery_id,order_id,estimated_delivery_date,actual_delivery_date,delivery_status
827,468ab59d-2b46-4f33-84cb-37cd74d85299,2024-04-19,2024-04-18,Delayed
828,2feac931-62b4-420d-8bdb-968c6dd243c4,2024-02-03,2024-02-04,Failed
829,003df85d-3168-44e8-87f3-32c22567e2b0,2023-10-22,2023-10-22,Delayed
830,9c4ee808-9c15-4ee4-a85e-8dc031065c22,2024-02-08,2024-02-08,Delivered
831,3cc391bc-a614-425f-893d-ad2131007017,2023-11-12,2023-11-15,In Transit
832,d1b855aa-6bdc-4347-9486-797d75e6d6bd,2024-08-12,2024-08-15,Delayed
833,dc9c3b84-0f0e-4528-a413-d1a535ec6e9c,2024-02-25,2024-02-24,Delivered
834,df96bd68-3e25-498d-9991-c2dabc1964ae,2024-02-24,2024-02-23,Failed
835,4e90fc9e-519d-4854-8bb1-9128ec72ce0a,2024-06-17,2024-06-18,Failed
836,8f74e486-98cd-41de-a5fc-d90d2345d6d8,2023-10-24,2023-10-27,In Transit
837,8aebe998-4522-42ea-8ccc-f6d0e6091a55,2024-03-12,2024-03-13,Delivered
838,faafe4a8-8838-4465-927c-dacdd8f765b1,2024-04-15,2024-04-14,Failed
839,4ea34c29-5ddd-41bd-ae4e-3790e6ec5654,2023-12-20,2023-12-21,Delayed
840,3f903d27-f679-4c9d-8cd2-fcb3edc93045,2023-11-22,2023-11-22,Failed
841,a9939312-fce1-4261-9459-c5507b80583a,2024-01-26,2024-01-25,Delivered
842,f2d46540-46f0-4429-b1ea-126b12fe6593,2024-06-13,2024-06-16,In Transit
843,fae055e5-13ed-4d42-a01f-2510082241fc,2023-12-24,2023-12-23,Failed
844,f961077d-bd49-4e9c-a39a-3659f6998a3d,2023-10-26,2023-10-29,In Transit
845,c803f183-452a-49d4-b8d3-f9d709ba4922,2024-04-15,2024-04-15,Failed
846,90a9ffc0-ba4d-49ca-9671-2a7d3f4f7ca3,2024-02-25,2024-02-26,Delayed
847,09d8f6c8-fecb-4f00-97e8-28fe1a62e726,2024-03-04,2024-03-07,In Transit
848,cc1aa839-38be-419d-91c4-f50f6171d77a,2024-04-29,2024-04-28,In Transit
849,f542c224-0f07-4c43-831a-33c8154a5fb0,2024-06-26,2024-06-27,Delivered
850,0ab7c601-d272-4800-8441-2187cebabf07,2024-07-17,2024-07-20,Failed
851,5644e662-ee13-44fe-87fb-f26f03c69e85,2023-09-26,2023-09-28,In Transit
852,054f78bd-767c-468c-9f76-26c9bcb36023,2024-02-27,2024-02-28,Delayed
853,169d2721-2a83-4b2e-81d8-b99b8d1da39d,2023-11-30,2023-11-30,In Transit
854,93e4e594-61b4-429b-9f64-92c962db5c73,2024-07-26,2024-07-28,Delivered
855,059d979d-820b-4748-950e-94f1f37f8a7c,2024-02-08,2024-02-09,Delayed
856,1fecb1a1-e259-4535-9d45-c9aa78677696,2024-07-17,2024-07-17,In Transit
857,935e98a6-20e1-4490-9249-b12abfcb447e,2023-11-06,2023-11-05,Failed
858,7c48f4bf-2c09-43af-8b53-0a6fccb16c40,2024-04-15,2024-04-18,Failed
859,9c90dbc8-99fe-4360-8ed3-1745ac7066e9,2023-10-16,2023-10-19,In Transit
860,f5161bad-5344-4e0a-98b2-77fbfd0d2dcb,2023-11-20,2023-11-22,In Transit
861,8230e4fa-3a9a-4ef2-8e9a-7d874083392b,2024-04-22,2024-04-21,Delivered
862,fd352e28-3c1a-441e-a9a2-dc1d9d8a26a0,2024-05-10,2024-05-09,Delayed
863,1f47c48a-363d-4da3-b8f6-c16f9d4c52f5,2024-04-10,2024-04-13,Delivered
864,2cf39773-bd46-4293-a206-73f41e138c40,2024-03-18,2024-03-18,Failed
865,468b929c-7b4e-488b-899c-754b2d151b12,2024-02-25,2024-02-27,In Transit
866,c0df7683-6e90-4b10-be94-b0a4e9f718be,2024-03-11,2024-03-11,Failed
867,21d0f692-2393-4f1e-880a-10d20480f2ee,2024-08-28,2024-08-30,Failed
868,cbb0491d-3238-4b2d-8f29-afae43eb0ba5,2024-02-14,2024-02-17,Failed
869,9ae204c1-a60f-4d19-8c86-b8cf108d2f3c,2023-10-18,2023-10-17,In Transit
870,c476f7f5-85c4-4a99-afad-9751d338a634,2024-06-23,2024-06-23,In Transit
871,77456f77-f351-4759-83d3-7cf11d24d218,2024-03-29,2024-03-28,Delivered
872,1e640ae6-bdeb-4fbe-a09a-6e1ae82ca0e8,2023-09-16,2023-09-15,Delayed
873,a6448507-8b14-4048-a869-5379744b40fa,2024-07-06,2024-07-06,In Transit
874,cca6ae4c-554f-4398-932e-567430aa2fc9,2023-10-27,2023-10-28,Failed
875,b79dc484-61e6-4220-b097-c101f5afb05b,2023-10-25,2023-10-24,Delivered
876,96a2e066-d070-4583-af99-5fcb0b95634e,2024-07-26,2024-07-29,Delivered
877,541b94d2-ce11-46a0-9068-f0e3e8e56c72,2023-10-17,2023-10-17,Failed
878,81994428-2f5b-4aa9-ab2b-7cdd7d42c712,2023-12-28,2023-12-28,Delayed
879,5ae0a278-8b59-4039-8c5a-96599d3f1df5,2024-08-23,2024-08-22,Delivered
880,d0e4ed62-a5c8-4662-a950-b4c9f1d1fa8c,2023-12-05,2023-12-04,In Transit
881,7e1b1dab-8da1-4aa9-a118-62d9809d6205,2024-04-26,2024-04-28,Delayed
882,61280b37-bb75-417b-9973-c2b2a8e0a5fb,2023-11-10,2023-11-13,Delivered
883,debbce49-c8a6-40d9-96e4-4437c2b55bb2,2024-02-26,2024-02-25,Delayed
884,4fc3bb03-d1b8-44af-a091-27684a0cc26b,2024-04-30,2024-04-29,Failed
885,682cef1d-0ec8-4a58-95e6-a76a7aaed88d,2024-05-06,2024-05-07,Failed
886,c9bf7b7b-3fe6-41aa-8b69-dd4a48f6757e,2024-03-28,2024-03-27,Delivered
887,46623fb3-4a1f-4093-95ad-0b000be9c91a,2024-06-30,2024-06-30,In Transit
888,23669509-d653-4ab6-9f87-7896e84d8856,2024-05-12,2024-05-13,Failed
889,9bc26b3b-e785-4855-8c8a-bbee3722cb08,2023-12-29,2024-01-01,Delivered
890,8b118063-3cda-4f7b-8a7a-d7b17598a45f,2023-12-06,2023-12-09,Delivered
891,143adda1-aea2-411d-8178-7d1449ab1932,2023-12-23,2023-12-26,Delayed
892,9db07a79-5afd-433d-b9a3-cab58f569bac,2023-12-23,2023-12-23,In Transit
893,d5f91900-e9d6-4dc8-8e0b-bd934a237e3a,2024-04-28,2024-04-30,In Transit
894,2a26f040-c0ed-4bb6-8003-41b5139ba5ba,2024-03-07,2024-03-10,Delayed
895,1b17d3af-bf3c-41f1-93e7-55945ea64e45,2024-03-22,2024-03-23,Delivered
896,615a6b30-8ef4-41e9-beee-80eecfe169e3,2023-12-10,2023-12-12,Delivered
897,bb344e15-e9ab-45d0-85e0-9893562e4319,2024-03-22,2024-03-23,In Transit
898,7ee1b0ab-8b16-4938-9830-0e651d25c5ce,2023-12-15,2023-12-17,In Transit
899,3a51a4b2-840d-4c97-b810-69e765837477,2024-06-04,2024-06-04,Delivered
900,c47b5f19-f2c4-483d-b25b-a12fda1389da,2024-01-02,2024-01-05,Delayed
901,c95b6181-b1da-424c-b428-9769eb55c309,2023-10-17,2023-10-20,In Transit
902,f0061252-0476-4c33-9b1a-3fec81aec6fa,2023-12-15,2023-12-14,In Transit
903,d6c95c68-0271-4784-9355-6913a1aa78d8,2024-06-10,2024-06-13,Delayed
904,3a3f198b-a31b-4f85-9f46-e290165b2355,2024-05-28,2024-05-27,Delivered
905,264c3d59-9214-4c00-8451-e6aa295ba2da,2024-04-01,2024-04-02,Delayed
906,f258af25-1a74-4047-9805-82f8c0305499,2024-07-20,2024-07-19,In Transit
907,49f6f76d-3865-4206-91db-866b6e34e095,2024-04-16,2024-04-19,Failed
908,0705eecb-7024-4ee6-8244-0274971d097b,2024-07-10,2024-07-13,Delayed
909,0aea69e4-3915-4e7b-a813-28fff46989db,2024-03-02,2024-03-04,In Transit
910,a4019b4c-90bd-4313-8ba0-801b367309cd,2024-05-20,2024-05-23,Delayed
911,770d5fd8-b8b1-4de3-ad76-df0eb348ff3c,2024-02-23,2024-02-25,Delayed
912,945a256a-4236-4abe-aaf3-7396b81e2af5,2024-09-06,2024-09-06,Delivered
913,1b973316-e88d-496e-867c-1d4033a675f4,2023-09-02,2023-09-03,Delivered
914,593bac79-003b-4380-af6d-897317a1d68c,2023-10-02,2023-10-02,Failed
915,93c11a8d-6841-4399-a555-3e31bfcaf73b,2024-08-02,2024-08-02,Delayed
916,a22a9a4c-69ea-498f-99fa-e1e1771631bf,2023-10-11,2023-10-12,Failed
917,6bff11b3-ee74-4606-b1ab-df232fbb1d0d,2024-06-23,2024-06-25,In Transit
918,68515d6e-86b5-400a-bb51-41742374a93f,2024-05-01,2024-04-30,Delayed
919,cce07fcd-2a3a-4bf5-8430-9e62f4775032,2024-01-12,2024-01-12,Delayed
920,f730a384-1f23-4339-8f86-6967bb616dd4,2023-09-10,2023-09-12,In Transit
921,a1f63b3c-7550-421b-9b39-e5314b9462d8,2024-06-01,2024-06-01,Delivered
922,294af910-f4f8-435d-b69b-abb5e7f4c525,2024-06-26,2024-06-25,In Transit
923,d682a806-5c2e-4b3f-98f2-770ad02cd90d,2023-12-23,2023-12-26,Delayed
924,0e980f48-1be8-4cb3-8573-60ffbf18c78e,2024-04-18,2024-04-19,In Transit
925,415c288e-ce93-465f-abad-a9a4fa8d0987,2024-05-27,2024-05-26,Delayed
926,4672b274-1d2d-44d6-aacd-a7b1b8ab56c3,2023-12-15,2023-12-17,Failed
927,e60d4da3-5c80-4cfd-b8ce-3913eb9c12c8,2024-03-16,2024-03-17,In Transit
928,69a4b76c-41fb-4c1d-a34b-9f2f2c1da576,2024-01-26,2024-01-25,Delivered
929,3a94bc71-1c53-4d55-9825-89cec4c59234,2023-12-05,2023-12-08,In Transit
930,8b2055fa-d00a-453a-9568-c587434ee7ca,2024-06-25,2024-06-27,Failed
931,8ef30cc4-579b-452b-b4db-be47d1aa8215,2024-08-01,2024-08-01,Delivered
932,9459edb4-9eb0-47f1-b30a-d91d984adba1,2023-09-23,2023-09-22,Delivered
933,c5ba4330-3c1e-444e-8c92-95b019d3a548,2024-02-02,2024-02-01,Failed
934,212b5b53-cf03-4826-a1f4-ad08b6ccf36f,2023-10-21,2023-10-21,Delayed
935,da289d87-6756-4904-b894-2d9716ffde73,2024-05-24,2024-05-27,Delayed
936,15f8b47b-1f6f-4da2-980c-2840d5045dda,2024-05-06,2024-05-09,In Transit
937,859ad6b1-5b63-4265-a7b5-93cbbc43cb6c,2024-05-28,2024-05-31,In Transit
938,e2b37502-a4f7-4abd-8412-15a1e1d46594,2023-11-25,2023-11-24,Delayed
939,8c9c4fcc-7d1f-45a0-9ae6-760a99822e0f,2024-06-02,2024-06-02,In Transit
940,6e9232aa-f880-4be8-80df-d0d01cb62ff4,2024-01-29,2024-01-28,Delivered
941,23669509-d653-4ab6-9f87-7896e84d8856,2024-05-10,2024-05-10,Failed
942,7b1c03d9-53df-44da-853e-171163a5616c,2023-09-05,2023-09-05,Failed
943,2cdab789-6242-4302-8931-7820c7539a62,2024-05-26,2024-05-25,Delivered
944,3bd4ad5d-6c81-4b34-952c-43afd3b23653,2024-08-25,2024-08-25,Delivered
945,9d6c4c3a-9701-4009-8a34-6f3c4a945a04,2024-01-19,2024-01-19,Failed
946,b0068158-a991-4b59-b197-5fe4459d6c0a,2024-05-31,2024-06-03,Delayed
947,19b3801d-5223-4169-b3b6-023d6d762c4c,2024-03-21,2024-03-21,Delayed
948,ed19c450-ce6b-4a4f-922a-609ba34b683f,2024-09-07,2024-09-07,Failed
949,72070e71-70d0-45a5-8ad8-80c751c9b756,2023-12-30,2024-01-01,Failed
950,f5e80e35-e127-4052-91e0-4fff41fe5bdf,2023-10-18,2023-10-17,Delayed
951,db11247c-e9db-4ed3-b5d6-7d0f1dce4a8b,2024-05-29,2024-06-01,Delivered
952,790a6a11-c92c-4d3b-ab5e-6dc83f19023e,2024-03-31,2024-04-01,In Transit
953,ee8e6474-47ea-47c0-981e-b371b6e986b7,2023-09-21,2023-09-22,Delayed
954,7befc335-b4e1-47ff-b7f3-5e0ebe69c73f,2024-02-10,2024-02-09,In Transit
955,2e36e733-00f5-4ce7-9cfb-3b0db3622e2c,2024-03-31,2024-04-02,Failed
956,e22477b5-1081-40fd-b052-27c7d6669b93,2023-09-03,2023-09-06,Failed
957,c01d5497-bf05-4de7-bfa2-6a5d3cd4928c,2024-07-25,2024-07-27,Failed
958,5c1e98a3-d4b8-4b13-9b04-6593f7b63035,2024-04-16,2024-04-16,Delayed
959,c6adba8b-7c0b-42fa-85fa-09503eb0b3b9,2024-09-02,2024-09-04,In Transit
960,c1511bca-0587-4ced-b288-d323ae135f51,2024-03-03,2024-03-05,Delayed
961,1e00c538-e4bd-4c51-aa0a-90bb323f5130,2023-11-11,2023-11-12,Failed
962,f209ceaa-471b-4c08-87e8-bbba6bf394b5,2024-08-26,2024-08-26,Delivered
963,4874bc90-3bd3-45bf-af78-aff49abac129,2024-04-13,2024-04-15,In Transit
964,86d9f7c2-8a5d-45a2-b471-66b0887b410a,2024-07-18,2024-07-20,Failed
965,39eb24c2-3178-48db-8e74-efc25ab3cbe4,2024-01-18,2024-01-21,Failed
966,b533b29d-1c43-4581-b5da-806eebc61374,2024-08-31,2024-08-31,Failed
967,33f8f8a7-42b8-48a2-913b-8b204c10880c,2024-07-12,2024-07-11,Failed
968,9d799550-a0b9-41fb-b249-e115578b7699,2023-11-14,2023-11-15,Delayed
969,8bb4d578-46b5-453f-b262-1bb73f89c968,2023-11-12,2023-11-14,Delivered
970,feaaa33e-f455-4ce0-8014-84d8935fa6ff,2024-05-26,2024-05-28,Delayed
971,f6cce02b-5208-472c-ac5f-52ad4e2930d4,2023-11-28,2023-11-29,Delayed
972,e3e5c7a5-27f3-4dbf-a7ce-d8a13d008888,2023-12-20,2023-12-22,Delayed
973,30954098-59fc-4f5f-8f00-5f367b81f9c1,2023-10-06,2023-10-06,In Transit
974,fe12661f-3ded-47ad-aa3b-1fde4f6a6195,2024-06-17,2024-06-18,In Transit
975,454c87f0-9409-4085-9fd0-35d044bf8650,2023-09-14,2023-09-14,Failed
976,a3936bd8-e664-4c7a-bfab-320884e70164,2024-06-17,2024-06-19,Delivered
977,053462d8-a45c-40c4-a07e-71478f22caec,2023-11-26,2023-11-29,Delayed
978,22b193a1-d4aa-4f1c-9c5d-8af655d0f946,2024-01-28,2024-01-29,In Transit
979,57ab7e7f-3d30-4d5c-adfc-7515124d4ec9,2023-10-21,2023-10-21,Failed
980,9d196457-4863-4a8d-b3ac-04b948b0cfb1,2024-03-25,2024-03-26,In Transit
981,e3a21671-719e-464d-a390-14635ae1ba52,2023-10-03,2023-10-05,Delivered
982,c64a630d-2beb-4b1d-9fd9-1006ccff35b0,2024-07-30,2024-08-02,Delayed
983,72ae1522-8132-4ad1-8bcb-45c30f504ffc,2024-02-09,2024-02-12,Failed
984,7ba4ac8c-ddeb-4092-88ca-c1f48f8dc9ad,2024-04-24,2024-04-23,Delayed
985,0d81b93c-9c4c-400f-8577-d7caa0949166,2024-08-24,2024-08-27,Delayed
986,38f537b2-32e0-4781-9a18-e24cbe614775,2024-05-22,2024-05-22,Failed
987,c1e744b9-f086-404f-a13e-7edbc1ab20e7,2023-12-23,2023-12-22,Delayed
988,cf97999f-38ed-434b-8595-684f234a290d,2024-02-24,2024-02-27,Failed
989,fb101c22-047d-409b-b465-670e7b6aac7b,2023-10-09,2023-10-12,Failed
990,3bae1b0e-74c5-4690-afb9-da7d8f0ac43e,2023-11-25,2023-11-27,Delayed
991,c033f908-d1ac-42be-8dc1-48d326c1eba7,2024-08-14,2024-08-13,In Transit
992,9d0401ed-3c34-4e9d-bf62-704a505b87a3,2024-07-22,2024-07-24,Delivered
993,26266404-30ca-4ecf-8438-51c7f4fe3d73,2024-05-29,2024-05-30,Failed
994,232ce434-d782-4209-beb0-3eb765e6c8fe,2024-06-15,2024-06-16,Delivered
995,bacfeefd-e8cb-4b12-b9fd-2f61d45c4449,2023-11-18,2023-11-21,Delivered
996,6074c3b1-4736-4658-b99e-d77a72c79a8f,2024-04-03,2024-04-05,Failed
997,65fa168b-9336-4168-8dc7-b35e4359dee4,2023-09-17,2023-09-18,Failed
998,480e9f4c-be1c-4bb0-8eab-f4ddd676075f,2024-02-12,2024-02-14,Delivered
999,03b98764-dda6-4374-9889-e8084480c578,2023-09-01,2023-09-01,Failed
1000,cabc990e-cd4f-40aa-aa63-51edf4041c4c,2024-08-27,2024-08-30,Delayed
1001,941ea3e3-9f60-4a85-8b69-337384388f16,2024-04-25,2024-04-28,Failed
1002,165a4b4c-5575-4eac-a49a-852220c7f737,2023-11-06,2023-11-07,Failed
1003,b3e44a55-e1db-4494-a8d1-a60d42bc2d1b,2024-01-09,2024-01-08,Delayed
1004,b3e11050-1151-4205-b75e-9701ce3f55e3,2024-02-28,2024-03-02,Delivered
1005,6fdfce0f-8b82-4a85-8f25-6ce6beec25cd,2023-10-30,2023-10-31,In Transit
1006,ffe3c203-3c36-41d6-a00f-444689686e84,2023-12-09,2023-12-11,In Transit
1007,aa3fd054-2d8d-4c7c-ac4b-be5fcd11c851,2024-04-15,2024-04-14,Delivered
1008,da1cd7f7-cb02-45ac-9818-bcca3bbf7278,2024-04-23,2024-04-22,Delivered
1009,6cd23b6b-74c4-45f9-8ad8-b290a5792898,2024-01-15,2024-01-18,In Transit
1010,4398f5ec-a494-425e-aac1-1c2ff1dd7d67,2023-09-22,2023-09-24,Delivered
1011,6852d9c8-8200-4870-b71f-b3da300e2e82,2024-08-10,2024-08-11,Delayed
1012,6dacb357-a7ae-492c-8581-109cee46e98d,2024-05-31,2024-05-31,Delivered
1013,1f17c07e-14af-46ce-98b2-44cdf49c3de8,2024-06-05,2024-06-05,Delayed
1014,4ef7efe7-c7f1-4d8e-8f33-95092db27272,2024-05-15,2024-05-16,Delivered
1015,9060fee0-aabb-451e-9d0d-8006ae3a6891,2023-09-18,2023-09-21,In Transit
1016,70762c31-c3a6-4437-a9d4-a374804b276a,2024-07-17,2024-07-20,Failed
1017,9967dacc-75ec-481a-ba36-f5e8e350c08c,2023-10-22,2023-10-22,Delayed
1018,b9a9f6f6-d9ae-4bde-94d0-28edaff71041,2024-03-20,2024-03-23,Delayed
1019,21b880f3-1383-4f07-af2b-f8bd2b0250c8,2024-04-16,2024-04-15,Failed
1020,82c5a595-376d-4b57-9a3e-e989f6406206,2023-11-04,2023-11-04,Delivered
1021,e0061961-a45a-4994-9ee7-0d22a74398e3,2024-02-17,2024-02-18,Delayed
1022,3fad2844-ca8e-4278-8849-b25473050006,2024-06-14,2024-06-13,Delayed
1023,a1c913c5-3155-4bbf-aef3-ec3d54b263a8,2023-12-04,2023-12-03,In Transit
1024,d5fae1ff-dae3-425d-a6b8-cac1f4904216,2023-11-16,2023-11-19,In Transit
1025,92647832-334d-41fa-aa36-2fac8da3e8c0,2023-11-20,2023-11-22,Failed
1026,11edbce5-2592-4b64-b1d7-863daa32ac0a,2023-12-02,2023-12-01,Delivered
1027,ad7d8e0d-861f-4f62-999e-8bd1bc293087,2024-08-04,2024-08-05,In Transit
1028,01074d8a-57ee-4a92-9cde-93c1d31d8186,2024-07-10,2024-07-11,In Transit
1029,87b8b643-0580-4d64-a49d-53b6c6fef6be,2023-11-27,2023-11-28,In Transit
1030,7b7eb768-8174-4264-9218-b02774c2db78,2023-11-13,2023-11-12,Delayed
1031,79df5f8f-fff5-4f13-a559-450881a37dab,2024-08-17,2024-08-18,In Transit
1032,e1e99800-05fa-48dd-afcc-4ff9db176289,2024-02-14,2024-02-14,Delayed
1033,80cd4d7a-91ec-40ec-955a-2857f2448be3,2024-02-03,2024-02-05,In Transit
1034,8026a672-0813-4ed3-b03b-1f9448e56ff3,2023-12-04,2023-12-04,Delivered
1035,87dd206a-08e2-4184-b506-5ba86f2ca7b5,2024-02-22,2024-02-22,In Transit
1036,d9104341-37ef-4ac1-8f76-8b7bcd3b32e8,2024-06-28,2024-06-28,In Transit
1037,81cf9ab6-68ef-4eac-ad43-080bf7ab9950,2024-02-24,2024-02-23,Delivered
1038,6cb13d68-ea67-45b1-b564-40377e0a028a,2024-04-28,2024-05-01,In Transit
1039,c132fe12-3c82-458e-91f2-d2ba443fe2d4,2024-03-14,2024-03-16,Delivered
1040,04c08e55-46a9-4511-815a-26eeee93054c,2024-02-19,2024-02-18,Failed
1041,6ed0ebfd-a93c-40ef-9432-76856b79b642,2023-10-12,2023-10-13,Failed
1042,2a51d4bf-c9c7-4fe6-a553-cb681f47b242,2024-05-24,2024-05-23,In Transit
1043,ef281c4a-5456-401c-b4dc-cd753892036f,2024-09-01,2024-08-31,Failed
1044,046e0ef9-17e0-46d5-8785-6b7324b009c8,2024-08-04,2024-08-05,Failed
1045,a9419f89-edb2-470b-8f17-d72f0f9a831f,2023-11-19,2023-11-19,In Transit
1046,475cf275-f593-456d-a165-b1a6a137c41d,2023-12-19,2023-12-22,Failed
1047,c7e5fe16-eda9-496a-a907-04713d5422c0,2023-09-13,2023-09-15,Delivered
1048,2abac858-1a50-44c8-be94-fa3295e8f23f,2024-09-03,2024-09-06,Delivered
1049,f9564af2-fdf7-45e3-8e6a-3e4db855baab,2023-12-07,2023-12-08,Failed
1050,f8824798-35f7-4553-8e8a-36317e0ceeef,2024-03-18,2024-03-21,Delivered
1051,32fee1b4-42d7-407f-afca-79ae5261994e,2024-01-09,2024-01-11,Delivered
1052,d29f30f0-a5af-4a2e-822c-a89d67ca953f,2023-10-06,2023-10-06,Delayed
1053,3b5ccb20-a711-4829-8d2f-57d34fe6284e,2024-05-25,2024-05-26,Failed
1054,4634f70c-c4d2-42f8-85d7-4e0b5c000714,2024-06-22,2024-06-24,Failed
1055,defc81d9-d2c6-49e9-8f78-bfde97e433b3,2024-05-07,2024-05-10,Delayed
1056,fe203cfc-3ecb-4c92-beb4-240ec0720a47,2024-08-28,2024-08-29,Failed
1057,c82e3089-1362-42b3-bcda-9aba70da2ae2,2024-05-29,2024-05-28,Delivered
1058,8ad0e7cc-8318-4ec0-b6b2-ba0e96530ecb,2023-12-27,2023-12-26,In Transit
1059,46551695-3a7f-4ad6-8426-bad153cc55f7,2023-10-25,2023-10-28,Failed
1060,9f451c3e-d0e3-4012-ad35-78d853dcf034,2023-12-26,2023-12-25,In Transit
1061,3f84e0fa-0e01-4f14-a1ba-33321dee9240,2024-05-17,2024-05-16,In Transit
1062,370197f1-817d-41e2-8462-869fe8a49ff3,2024-07-26,2024-07-27,In Transit
1063,cc61b96e-c170-4e52-85ef-b0e509c735a7,2024-04-29,2024-05-01,Delayed
1064,ddee9f38-4ada-4890-b96b-225c73314837,2024-04-23,2024-04-26,Delayed
1065,e41df41c-1959-485f-9dfb-e83a2e9eb875,2024-06-08,2024-06-08,Delivered
1066,1e7f9629-1b31-4f4e-ac41-adb1dac2759d,2023-11-20,2023-11-21,In Transit
1067,ebef0917-e351-458c-ab29-651bd8b7e6a5,2024-04-06,2024-04-08,In Transit
1068,7afa0bf7-f2d2-46df-bc81-6a3a612cf981,2024-08-05,2024-08-05,Failed
1069,124e676c-12b2-480e-a01a-9a3653f323ab,2023-10-05,2023-10-05,Delayed
1070,78afc0fe-13ae-4cd2-9427-14388bceabc0,2023-11-29,2023-12-01,In Transit
1071,fdbe266d-bf92-47fd-88ec-bc8be4c29209,2024-07-06,2024-07-05,In Transit
1072,cc61b96e-c170-4e52-85ef-b0e509c735a7,2024-05-03,2024-05-04,Delayed
1073,cce07fcd-2a3a-4bf5-8430-9e62f4775032,2024-01-14,2024-01-13,Failed
1074,d15eecff-3436-463f-833b-21a40174a61c,2024-04-06,2024-04-06,Delayed
1075,cf97999f-38ed-434b-8595-684f234a290d,2024-02-23,2024-02-23,Failed
1076,3ff07b60-0200-4956-bb16-665dc76bf22b,2024-03-18,2024-03-20,Delayed
1077,f5913df8-5215-4bd0-8bd6-7261006003ef,2024-07-20,2024-07-20,Delayed
1078,12bf08fe-3cd7-48c0-b4ef-c5b2567a677b,2024-07-24,2024-07-23,Delivered
1079,af8693fd-2d0a-4fba-be82-0273e26c71d0,2024-03-30,2024-03-30,Failed
1080,259b502b-8744-44a1-b8a0-05c8bad2fac6,2023-12-10,2023-12-11,Delivered
1081,1e5bd06f-cff1-464e-aa66-f8326be39c10,2024-08-02,2024-08-05,Delivered
1082,c70be6c1-6c39-49ca-826b-1753d6e58f8b,2023-09-25,2023-09-28,Delivered
1083,7cfb027e-5ee4-40c7-aead-b72d9285e773,2024-02-16,2024-02-15,Delayed
1084,2c6b284f-ac49-48df-b2cd-648ade07fb14,2024-05-25,2024-05-26,In Transit
1085,65f31c79-9ec9-4a7a-bb4f-31485e7f9ae7,2024-05-12,2024-05-11,Delivered
1086,019d8e07-233f-43fc-b00e-ea8cf169425c,2024-05-23,2024-05-22,Failed
1087,c718a2ae-4e1f-4ac3-9e0b-abebf35116f7,2024-02-25,2024-02-28,In Transit
1088,aa2e0efe-4355-44ca-be3a-0c052d18963a,2023-11-14,2023-11-17,In Transit
1089,8603d78a-6233-4f8c-9f9e-b5abf7ae1c9b,2023-11-06,2023-11-05,Delayed
1090,0fdbbbc4-d8c4-403b-92e0-69ada783c729,2024-02-27,2024-02-27,Delivered
1091,6cb13d68-ea67-45b1-b564-40377e0a028a,2024-05-01,2024-05-02,Delayed
1092,b604e34b-6a31-4018-9584-77869ac7a79d,2023-09-23,2023-09-25,In Transit
1093,8e18eaec-cc06-4b68-b02b-ea1f0cdc4691,2023-11-26,2023-11-29,Delayed
1094,5754e8cf-d7dd-47c7-adc4-70f36e0dc1c6,2023-10-13,2023-10-14,In Transit
1095,cea60a33-ff32-4848-a58a-62f61926d30f,2023-12-09,2023-12-08,Delayed
1096,7befc335-b4e1-47ff-b7f3-5e0ebe69c73f,2024-02-09,2024-02-08,In Transit
1097,7d2c7747-c650-4379-9a5f-3b7685e19b3a,2024-02-04,2024-02-04,In Transit
1098,89522f98-5a4b-46b5-be11-9a262bfa491d,2024-08-17,2024-08-19,Delivered
1099,a7e8a498-d8e5-43d8-acdf-c630f5349a7d,2024-07-15,2024-07-17,Failed
1100,f5ed1666-1b80-4005-bc90-93993799b73c,2024-06-09,2024-06-09,Delayed
1101,c080b896-3df1-4f36-beb2-090f35af1344,2024-04-12,2024-04-15,Failed
1102,a55cf30a-95da-4b64-a8cf-64d95c33f452,2023-09-11,2023-09-14,Delivered
1103,49e01865-524b-481c-ba2b-66e9b1b104f9,2024-08-04,2024-08-07,Failed
1104,79a8a660-da41-4aaf-8a3c-bdf1d3fd508d,2024-01-23,2024-01-25,Failed
1105,d37fc2fa-9979-4edd-a32a-58bfdd56e45e,2024-05-14,2024-05-16,Delivered
1106,4b019362-d79f-4469-8b67-09a647fd2759,2024-03-22,2024-03-23,Delayed
1107,a1705d03-3451-42f4-a7b7-de4d4aa3a250,2024-01-20,2024-01-21,In Transit
1108,829ceab1-95ce-4811-a00f-18c9a93b22b0,2023-10-04,2023-10-07,Delivered
1109,9a9d9130-194c-4a81-9a9f-388904da44f7,2024-04-28,2024-04-30,Delivered
1110,9d36979f-8dff-4bbf-8171-787bfdb3b11d,2024-04-28,2024-05-01,In Transit
1111,b5957909-05d8-4f8d-b1cb-dd7d58545cbd,2024-02-10,2024-02-12,Delivered
1112,ba6ec944-6255-451e-8c1e-eb95ea472304,2023-10-21,2023-10-22,Failed
1113,2b824edb-5bca-44c2-b935-2883962e71d7,2023-09-18,2023-09-17,In Transit
1114,2cd65dd5-fb1f-4aa2-991d-8daeaeb07072,2024-04-20,2024-04-23,Failed
1115,9027bb79-5b2b-48cd-814a-32962b3fe32a,2024-01-31,2024-01-31,Delivered
