delivery_id,order_id,estimated_delivery_date,actual_delivery_date,delivery_status
1060,987af607-8e50-4531-bf83-c681651393fa,2024-01-19,2024-01-20,Delivered
1061,c5399408-2d15-41ab-9027-f7a3851598d5,2023-12-18,2023-12-17,Delayed
1062,6bb78549-f189-457f-bc8e-8cccf95fdab1,2024-03-01,2024-02-29,Delivered
1063,82401c97-3a77-41fe-9c1c-14ec165c78e4,2024-06-11,2024-06-11,"In Transit"
1064,5a202913-dfc5-4931-9186-ee6a5fc3385a,2024-05-29,2024-05-28,Failed
1065,3eb76194-44df-4a37-837d-40d1f2655c66,2023-09-16,2023-09-19,"In Transit"
1066,fada7a3b-fe2f-4c2d-8617-1e9bf670837d,2024-04-23,2024-04-23,Delivered
1067,b6eb3472-f3c9-4703-b417-d45fabbc9796,2023-12-27,2023-12-28,"In Transit"
1068,948b4969-ed5e-4d5e-ae70-c170a87fb844,2024-01-15,2024-01-17,Delivered
1069,93a5d044-7f0f-4d4f-a256-60998554bdd6,2024-06-18,2024-06-19,Delivered
1070,e7305d50-53ab-4e89-9cf9-3dd7889130a7,2024-04-20,2024-04-19,Delivered
1071,af5a10d3-3b75-46f9-96ee-8c6652b6c33b,2024-06-09,2024-06-09,Delayed
1072,a37a169a-e3b9-40d5-969e-b536e643aff9,2024-01-30,2024-01-30,Delayed
1073,a223965a-4656-463e-a9ea-c3b292259087,2024-06-29,2024-06-30,Delayed
1074,4a7a7a99-0db4-4b88-a14e-a31e6a37d184,2024-08-16,2024-08-18,Delivered
1075,00a19e5c-47ea-4f2e-aca5-a075aa332ab2,2024-06-24,2024-06-24,Delayed
1076,d5c16245-2840-48b4-8bd4-e38d71a586ff,2024-04-17,2024-04-19,Failed
1077,e7c65bb4-e51f-4217-a0b3-6c2ebcb84518,2024-04-01,2024-04-03,Delayed
1078,337a62b3-2762-4f12-aed7-c122f1cc5131,2023-12-14,2023-12-13,Delivered
1079,1705315b-4f2e-47aa-baae-564be9f5ff08,2024-03-14,2024-03-15,Delivered
1080,dc0cca49-dea6-4b7e-ae02-215b9d95d050,2024-08-02,2024-08-02,"In Transit"
1081,e058ce46-fe37-40dd-a39a-46f92e3c7078,2024-03-28,2024-03-29,"In Transit"
1082,96c8649d-77a9-419e-8898-4b6504fa30f0,2024-04-01,2024-04-03,Failed
1083,d1fe6b4a-cd3c-4b87-8d07-0474e1914103,2024-08-15,2024-08-16,Delayed
1084,bda7d40c-01a8-4429-84c3-63bf025398c3,2024-07-24,2024-07-25,Delayed
1085,e4176e16-221a-4819-bdd5-a6856da04285,2024-02-04,2024-02-06,"In Transit"
1086,7dee6466-6b06-4f9a-8ed3-7ce9f20e2a26,2024-05-24,2024-05-24,Failed
1087,ce5e7010-8cd8-4688-8cd8-3bab6edd0cb7,2023-10-26,2023-10-28,Delivered
1088,e8fb9540-56d6-4d35-a584-fc240d31f4a0,2024-01-31,2024-02-01,Delivered
1089,3111add6-7270-44ed-8cc2-dd88692c06ae,2024-06-08,2024-06-10,Delayed
1090,3dd4dbc1-c4fa-45d2-8c1e-d0fb1171552b,2023-12-20,2023-12-20,Delivered
1091,a5e3128c-600c-4b14-910a-13ea82ce4ca1,2024-02-21,2024-02-24,Delivered
1092,b103104d-be11-4b11-9132-acac253ab01e,2023-09-19,2023-09-18,Delayed
1093,5f1c43ac-309b-421c-98cc-241902ece5d8,2024-06-22,2024-06-22,Failed
1094,99524a08-57f3-4358-b0da-0520251772ea,2024-08-14,2024-08-13,Delivered
1095,2bcabfc8-54a3-4bd5-882f-53fb20242638,2023-11-11,2023-11-11,Failed
1096,1892d374-44ea-4038-9554-0470520cb54d,2023-11-30,2023-11-29,"In Transit"
1097,648f07f8-2eff-457b-b91b-7ed2c98177f1,2023-12-08,2023-12-08,Delayed
1098,83d473fc-6388-4d12-8779-9fd1f7ce0966,2024-01-22,2024-01-24,"In Transit"
1099,22c15d02-ab39-4886-9f81-a26988931c15,2024-03-30,2024-03-31,Delayed
1100,7535e7eb-ea50-404b-9280-2ee35bd07995,2023-11-21,2023-11-23,Delivered
1101,829552c9-59d5-4660-b6c5-44448ae2d7f4,2024-05-14,2024-05-13,Failed
1102,9a562a20-396e-4732-b46e-35ce4788baa3,2024-04-25,2024-04-25,Failed
1103,ce0856de-d08d-453b-9fe7-8bfdb534a3e7,2023-09-18,2023-09-20,"In Transit"
1104,bafd0a30-e7b5-4d6f-81ae-c1b3ca8134ef,2024-06-23,2024-06-26,Delayed
1105,da2dd36c-3079-4c67-aa4b-237ec078931b,2024-07-22,2024-07-24,Delayed
1106,e0849a13-7af3-42ac-8fcf-a4a3e7d3c633,2024-05-16,2024-05-15,Delivered
1107,1133768b-b4b9-48c7-b5cc-d1a1b35e9615,2024-05-11,2024-05-14,Failed
1108,10104f38-49ca-4e76-bba6-f87bf4b35691,2024-08-22,2024-08-21,Failed
1109,68b82609-58dd-4538-9d93-8254323fa6d6,2024-04-02,2024-04-05,"In Transit"
1110,43b0b1cc-aab5-49ab-9930-fa849562be44,2024-08-24,2024-08-23,Delayed
1111,ed0fede4-2ab1-472d-bbb6-51e71e6c47af,2024-07-10,2024-07-12,Failed
1112,36ae4853-01a4-4490-bf40-d6a45e7b9989,2023-11-20,2023-11-23,Delivered
1113,180ec9f1-db75-4a3b-85ba-b3cf02eaed45,2023-12-22,2023-12-25,Delayed
1114,251a4f4e-42c2-405d-aa88-afd5b5f0c755,2024-03-30,2024-03-31,Delayed
1115,49a2442f-e44c-4e4d-9ba4-50306b9682e6,2024-03-10,2024-03-11,Delayed
1116,5129d474-41ec-4767-9b8d-f33140594acd,2024-07-02,2024-07-01,Delayed
1117,6f305751-f1e6-4f15-9f06-4f9b29016d22,2023-10-16,2023-10-17,Failed
1118,1d285f0b-e98f-4551-a0ed-17563d6df7ee,2024-08-20,2024-08-19,"In Transit"
1119,5215cb99-bc79-4a6c-af7e-bd6a799f5e92,2023-11-29,2023-11-29,"In Transit"
1120,f5c1b396-5d75-4da4-b27e-86b37768966f,2023-10-25,2023-10-26,Delayed
1121,c532d304-30b4-478c-b03d-53d92510a0df,2024-03-13,2024-03-12,Delivered
1122,920ca06d-f52d-43b2-adc7-887039274771,2024-04-15,2024-04-15,Delivered
1123,1ee3ac32-09c4-4302-9001-569027f318cf,2024-07-23,2024-07-22,Delivered
1124,d0b8c1ca-a008-455a-b9f5-c86bcec44fc0,2024-05-28,2024-05-30,"In Transit"
1125,8511e01a-80e9-4d1d-96a1-568870e04c2a,2024-08-28,2024-08-30,Delivered
1126,720a30bb-38c4-4f36-bc3c-f2956cc0c11a,2023-10-31,2023-11-03,Failed
1127,f3b410a2-a8d8-417f-85de-04197dae5da3,2023-09-23,2023-09-22,Delayed
1128,987f6609-441a-4d02-a67b-c1f3325efbd1,2023-11-23,2023-11-24,Delivered
1129,0854790b-bcee-45cd-aaff-0897d51080a1,2023-12-22,2023-12-24,Failed
1130,ef088cea-411f-4613-ab6e-4c2dc47b9aa7,2024-03-18,2024-03-18,Delivered
1131,1ba2cd1d-2952-4e8d-8d53-9fd8c6e0589c,2024-08-13,2024-08-14,Delayed
1132,05e9e3c0-0fa4-420f-9b84-e62d3a90076d,2024-06-20,2024-06-23,Failed
1133,fad63431-4e75-4102-aea9-37a884ced49c,2024-01-27,2024-01-30,Delayed
1134,aa16c782-d6d0-4815-b85b-0d9c7e4d9135,2023-10-30,2023-11-02,Delayed
1135,02886176-174f-4a21-847a-30dc8d00a084,2023-10-29,2023-10-31,Delivered
1136,261818a4-16b8-4ad7-97c9-9ae4c42d4e9c,2024-08-18,2024-08-20,Failed
1137,e87ba1c6-e188-4f79-93cf-1757b0ae55ba,2023-12-30,2023-12-31,Failed
1138,413180ae-a72f-4174-8f09-e49b82651658,2023-11-28,2023-11-27,"In Transit"
1139,4ae28e3f-4f8a-47b3-97ee-42490feb237f,2024-01-01,2024-01-01,"In Transit"
1140,98640448-b71b-4929-b33d-ee096e2f5ef4,2024-02-13,2024-02-13,Delivered
1141,6426c9b2-dbf7-4be8-9fb8-c082329cb82f,2024-05-02,2024-05-02,Failed
1142,dc6c6138-562f-4082-bc97-db0725957c6c,2024-06-10,2024-06-13,Delayed
1143,2d87fbcf-2736-436f-93e8-8b0a8a3d7f04,2024-08-15,2024-08-17,"In Transit"
1144,5466f0e2-d72a-4aba-9f64-beec8cf1bfde,2024-01-15,2024-01-14,Failed
1145,03f057b2-dcb8-4416-8819-83ac90f08e44,2024-05-18,2024-05-19,"In Transit"
1146,0ae254f1-a2e2-47bf-98b6-579d3d9c1834,2024-01-18,2024-01-18,"In Transit"
1147,3063ec30-7242-4bbc-834f-143bebc9debf,2023-10-24,2023-10-23,Delivered
1148,d14d4b77-15dd-4b2f-ae32-2b83e6ae2b90,2024-02-10,2024-02-11,Failed
1149,ea074eac-0f99-4332-97f1-a0e2db8025ce,2023-10-24,2023-10-23,"In Transit"
1150,e67e0abf-9a9c-4866-93d3-830bf91e5733,2024-05-23,2024-05-24,Delivered
1151,8b2e2c4f-4655-4305-9365-0bbde57cc146,2024-02-15,2024-02-17,Delayed
1152,eb9ac47d-8810-455e-9a62-7a137068dd43,2024-03-19,2024-03-22,Failed
1153,322b33f6-c8a9-4fcb-82b2-dd6198e252f3,2024-08-25,2024-08-27,Failed
1154,2bcabfc8-54a3-4bd5-882f-53fb20242638,2023-11-11,2023-11-13,"In Transit"
1155,aa3d73b5-6b40-49dd-84d6-e10ab0ae32c2,2023-11-02,2023-11-02,Delayed
1156,9946b518-081d-43ce-9a02-e037cfca7965,2023-10-05,2023-10-07,Failed
1157,6f34dcd9-7f42-4138-ab78-0689a042a273,2024-04-06,2024-04-08,"In Transit"
1158,9f8fc4b8-d836-4dad-be0d-bb6f21995756,2023-09-17,2023-09-16,Delayed
1159,a0d76479-9827-457d-9c3a-1dbdacf14f06,2024-02-11,2024-02-12,"In Transit"
1160,e21199d2-bb4f-4e5a-aaab-c1531c0506d5,2024-05-14,2024-05-17,Delayed
1161,967fb0eb-fac3-4c48-99d5-71a3f6a8d64c,2024-03-25,2024-03-25,"In Transit"
1162,a2880deb-ff99-4266-9cf8-3761b5a871af,2023-11-30,2023-12-01,Failed
1163,13b0aff4-0a09-4969-945c-50e478d30a70,2023-12-10,2023-12-13,Delivered
1164,aaa49e41-2ad1-4376-9cc1-0064e1a3bb79,2023-09-09,2023-09-08,Delivered
1165,cd0153b8-b7d2-4160-8c50-69d9a99e057e,2024-02-11,2024-02-12,"In Transit"
1166,051c58a6-c14e-4291-a00c-807398bad226,2023-10-17,2023-10-18,Failed
1167,4f626705-ff3c-4edb-88b2-8e3f9c707fa9,2024-01-19,2024-01-22,Delayed
1168,b0266a79-e6d5-4988-9f63-7ba653f7685c,2024-05-25,2024-05-25,"In Transit"
1169,b0e6bac7-03ff-463d-9b54-2565a21dd28c,2023-10-06,2023-10-06,Failed
1170,b3db87eb-9c6b-42d8-bb80-845eeaf720b0,2024-05-07,2024-05-08,Delivered
1171,8850775f-c296-49e3-95f2-75050f9d0719,2023-11-01,2023-11-01,Failed
1172,62833b85-697d-4763-9295-f3dccbe39a61,2024-03-27,2024-03-30,"In Transit"
1173,27b71dee-afd8-4239-b3f6-2c8ebd6e5bdd,2024-09-02,2024-09-02,Delayed
1174,55616dfc-76cb-4584-b5ab-6e1db7855416,2024-05-07,2024-05-07,Delivered
1175,ca645a4a-9786-4b13-a9fc-eaf79ea8cdd5,2024-04-04,2024-04-06,Failed
1176,dfa50e34-249f-43ff-97a6-8c6f66abd528,2023-09-13,2023-09-16,Failed
1177,17ca2c3a-3faa-4e2a-a63b-7f2418fdfdd8,2024-08-29,2024-08-28,Delayed
1178,6c4a75a7-7de2-4ca0-a1c8-e4f5595407ae,2024-07-08,2024-07-07,"In Transit"
1179,d40e9503-f5fa-46f9-8b1e-8f216e518940,2023-09-10,2023-09-10,"In Transit"
1180,3445d2aa-e690-4583-8c50-687c0b980823,2024-07-08,2024-07-09,"In Transit"
1181,22c15d02-ab39-4886-9f81-a26988931c15,2024-03-31,2024-03-31,Delayed
1182,31f489a2-d7a5-4496-a9c6-69c784b8743b,2024-02-08,2024-02-11,Delivered
1183,5ab46d16-1473-428f-b505-91ae0a844b4e,2024-09-04,2024-09-06,Delivered
1184,7f741ad3-718f-423c-bd57-e34ce9e91fce,2024-06-21,2024-06-23,"In Transit"
1185,91a3e20f-5bc4-476a-a509-947436f7a66c,2023-12-03,2023-12-04,Failed
1186,6c6d608a-1292-4df5-89b8-742b46670322,2024-07-13,2024-07-13,Delivered
1187,e5937ae1-c38e-4214-9b23-c0a7c8a4eac0,2024-07-13,2024-07-12,Delivered
1188,01f1d3c5-e92d-4d09-8da1-89873283f276,2024-08-25,2024-08-28,Delivered
1189,bff70501-48ce-408f-8282-342e060e02df,2024-04-03,2024-04-03,Delivered
1190,cb06e147-3166-4507-8a63-4b9ca157839f,2024-03-03,2024-03-06,Failed
1191,0cf28241-9ca0-4023-ac4f-ec5d5ac2ac78,2024-06-23,2024-06-22,"In Transit"
1192,e05bfca4-056d-42c3-b717-76997c285309,2024-07-22,2024-07-25,"In Transit"
1193,165b85bd-a90d-4db5-aa56-54bf69b79f1c,2024-06-21,2024-06-24,Delayed
1194,dd0d4f88-40ab-4154-9b7c-e6d4a1cbc6d0,2023-11-28,2023-11-30,Delayed
1195,c3d5e9aa-3666-4bf7-9bae-c0e0d13d66e8,2024-07-03,2024-07-04,Failed
1196,a1dbb5f1-eab7-443b-9f83-3defc47f7f1f,2024-08-21,2024-08-22,"In Transit"
1197,d5c093ce-1d2f-4436-a7ac-546bcfae7ff7,2024-02-17,2024-02-16,Failed
1198,1cb6ab47-315e-405d-b08a-aa75c7ff7b08,2024-01-31,2024-01-30,"In Transit"
1199,4f662682-25da-4a70-bb43-e4c5f4c83214,2024-06-03,2024-06-05,"In Transit"
1200,c532d304-30b4-478c-b03d-53d92510a0df,2024-03-13,2024-03-12,Delayed
1201,b4ad512e-60cb-4696-9721-fc037ca084ab,2024-09-07,2024-09-07,Failed
1202,c6e4f830-9921-47a1-8261-075e169a958f,2024-08-23,2024-08-23,"In Transit"
1203,42029d69-eda8-4e97-a0ef-cfdcd467c4c0,2023-10-07,2023-10-08,Delayed
1204,7b8df0f3-b653-4910-a8f0-9e23c19f9bcb,2024-08-15,2024-08-18,Delivered
1205,a8f47f20-2936-4933-a56b-b2f712b3ea95,2024-01-28,2024-01-28,Failed
1206,95114e59-fee2-41e6-86a1-9d19cad55911,2024-06-19,2024-06-18,Failed
1207,092ad7b7-8ee5-4bfa-9c52-3bd4d16b6d6b,2024-08-22,2024-08-21,Delivered
1208,0a52e52f-3bc6-498a-b5b0-7f8f897fc55f,2024-05-11,2024-05-11,Delayed
1209,4f5d0447-5757-49a3-8679-dbaa2ef8de3f,2024-01-08,2024-01-11,Delayed
1210,6010ffb5-b813-4e03-82ca-a76e1ee4a259,2023-11-08,2023-11-08,"In Transit"
1211,a7ab49c2-73c3-4841-b4c7-8acd8c6b4d22,2023-10-11,2023-10-11,Failed
1212,a81af99f-615d-48e6-9f3e-161bbef673f6,2024-04-27,2024-04-30,Delayed
1213,6b577c35-2a91-409c-987f-8d0977c18f3f,2023-10-01,2023-10-01,Delivered
1214,9d18bef1-de54-4818-a274-04dd909c01c1,2023-12-02,2023-12-03,Delayed
1215,6cd5ce59-28cd-43ff-b46b-78f9d6ea0cbf,2024-07-02,2024-07-01,Delivered
1216,2c9426b1-4513-44a9-82ba-16d8b74c577c,2024-01-17,2024-01-16,Delivered
1217,9f9154b0-a8db-494e-b33d-470a17dc3a5b,2024-03-24,2024-03-26,Delivered
1218,6ce7bec2-db61-4d0a-b5fc-a6a63121ca4f,2024-08-04,2024-08-06,"In Transit"
1219,64ee7d93-92ba-4e20-b62d-342a8c5f8ba4,2024-02-22,2024-02-21,Delivered
1220,593e96c2-1cc4-4bd6-bd92-86847db564a4,2024-02-24,2024-02-25,"In Transit"
1221,ab9deca0-2ea1-4fd1-9c38-e18fd186a78d,2024-01-31,2024-02-01,"In Transit"
1222,df228fcd-875f-490b-a2df-dc1ec96b6a60,2023-09-10,2023-09-12,Delayed
1223,90561da8-4d97-4bed-b281-68ba9ad1a6f3,2023-11-15,2023-11-15,Failed
1224,117e57d5-30b6-4f11-b97b-4f409332d107,2024-02-22,2024-02-21,"In Transit"
1225,6f0b0ecb-483f-4f23-b837-27f1210ae32a,2024-06-01,2024-06-03,Delayed
1226,f992997b-ae5c-45c2-9002-900c3b478bad,2024-03-11,2024-03-10,"In Transit"
1227,18842594-70e9-4785-b25e-b2bc1d02e7f3,2024-07-11,2024-07-11,Delayed
1228,ca498201-e905-4cf0-9e33-3a785c2dd51e,2024-06-05,2024-06-08,Delayed
1229,02bebfdd-b6d3-49ad-b27d-16e7f606cd2f,2024-07-10,2024-07-11,"In Transit"
1230,29fbd344-08df-4463-87d4-48cb0c2f400c,2024-06-04,2024-06-05,Delivered
1231,cca074a2-d303-493a-b42a-8532657d661d,2024-08-15,2024-08-16,"In Transit"
1232,b1671484-d251-4f60-a56e-b7b20d117f67,2024-04-09,2024-04-08,Failed
1233,fd351f5b-4fb8-46fe-9a3d-cdefc04ee66c,2024-04-01,2024-03-31,Delivered
1234,17dd7d42-f339-4c3e-90f3-a3027fdea59b,2023-11-11,2023-11-14,Delivered
1235,e6c0616e-ef51-4235-9fe8-500fa2a7fbf3,2024-08-13,2024-08-16,"In Transit"
1236,ccdd5673-00f2-46f4-8fa8-9dd8f02ad0a1,2023-09-18,2023-09-21,Delayed
1237,164bd680-b068-4430-b074-6fbc2084c21b,2023-09-12,2023-09-12,Failed
1238,c514ff1f-667a-4cbd-960c-d4345500eef9,2024-04-27,2024-04-29,"In Transit"
1239,dfd1d3ad-e878-4103-a039-5e2551d91bf2,2024-05-10,2024-05-13,Failed
1240,67372c84-266d-462b-bcd5-8319e5acc7f2,2024-03-15,2024-03-17,"In Transit"
1241,d448197a-e925-4e0e-ac0b-52f174db88a8,2024-04-12,2024-04-15,"In Transit"
1242,9982c396-bd13-40d6-9efd-e27388387979,2023-09-07,2023-09-09,"In Transit"
1243,71f3e137-1468-4f1b-8ef9-b20a0d46254d,2024-04-18,2024-04-17,Delayed
1244,ec03db77-f17a-456f-88c2-be4802ca05d4,2024-07-26,2024-07-25,"In Transit"
1245,e17becc3-6da1-44a2-9a96-ca452ab590f1,2023-12-31,2024-01-03,Delayed
1246,e47a57f5-6efb-4c02-b5f4-5f9641ac7082,2024-09-04,2024-09-03,"In Transit"
1247,9dd5f6dc-c470-4b24-9441-a7295a9aebae,2024-04-14,2024-04-13,"In Transit"
1248,c3e614fe-f08e-4e14-8b1b-80f916475dd3,2024-08-14,2024-08-14,"In Transit"
1249,3b5e9a37-1238-4230-80ec-412ec0dcecd7,2024-01-24,2024-01-23,Delayed
1250,3a30eaa8-8611-4475-932f-d2712bb6a010,2024-05-28,2024-05-31,Delivered
1251,b146d128-423d-40fe-886c-c5f0a92c74db,2023-12-18,2023-12-21,Delivered
1252,76fc43bf-fc5c-4865-86e5-84c1a8b76b5a,2024-07-08,2024-07-07,Delivered
1253,43c91e77-5e4c-463a-bcd4-fdb5d00a42bb,2024-08-27,2024-08-26,Failed
1254,0ff572e2-8196-4969-b030-181e6ca85417,2023-11-05,2023-11-05,Failed
1255,ce0856de-d08d-453b-9fe7-8bfdb534a3e7,2023-09-19,2023-09-18,Delivered
1256,0a0bf89c-14a7-4cf2-b9b5-2a3011532d5f,2023-12-21,2023-12-21,Delivered
1257,7cf85d96-0e9b-44f7-98c7-2de8e05009ab,2024-05-16,2024-05-16,Failed
1258,7879d441-c09d-407a-8e86-4ca8b7ede2cb,2024-02-24,2024-02-23,"In Transit"
1259,408582b5-8969-4140-9207-29536f70095b,2023-12-05,2023-12-06,Delivered
1260,09e58134-6a48-4dff-b205-fc10ea6be55e,2024-05-18,2024-05-21,Delivered
1261,92895d18-66f3-4baa-aaf1-df2119842fcb,2024-02-25,2024-02-25,Delayed
1262,3127b5e1-59f5-47be-b8f0-f32adb37ebc8,2024-02-22,2024-02-23,Failed
1263,0c1cc581-e7b5-42e4-82c7-87c80beb6f5a,2024-02-15,2024-02-17,Delayed
1264,01d2527c-6405-41c2-91d9-fba4f5d6e05b,2024-04-19,2024-04-19,"In Transit"
1265,9a706c73-3f98-46bb-a285-5df592e6f652,2024-01-10,2024-01-13,Delivered
1266,76e57222-e6fe-4460-b457-f0a90f0ed39a,2024-08-05,2024-08-04,"In Transit"
1267,b1a75606-97bd-4524-bd22-14fd6f636800,2024-02-02,2024-02-04,"In Transit"
1268,a462ee7b-38c1-4a30-85c1-591b0d367933,2023-12-21,2023-12-20,Delivered
1269,53855c6b-2817-4893-9be4-c78b191a6a74,2024-03-21,2024-03-21,Delayed
1270,bcc60e0a-fa60-4a23-9319-bfcb2dc4e0fe,2024-01-08,2024-01-10,Failed
1271,ac41e7be-0443-4394-9681-a57d822613d0,2023-12-21,2023-12-22,Failed
1272,9ea9bedc-2411-452b-8e25-d5a8b00cb607,2024-04-17,2024-04-19,Failed
1273,221c64f4-aea8-47eb-8df9-1e508e2bb58c,2024-03-02,2024-03-05,Delayed
1274,d0741115-02f3-41be-b184-36a59ca88e0e,2024-05-24,2024-05-25,Delayed
1275,2e84a4da-de10-4aca-b9bd-4af68099748b,2024-04-10,2024-04-09,"In Transit"
1276,d5fa7b8e-03e9-418b-a9cb-cbe363e77d40,2023-10-10,2023-10-13,Delayed
1277,de4b0ff0-728a-4fed-a186-da3360627aaf,2024-07-28,2024-07-28,Delayed
1278,0945d2f4-8b39-46db-a687-cdcabdc8b732,2024-04-23,2024-04-26,Failed
1279,3332e3f7-29b2-4753-8d00-00cbbff815a1,2024-06-27,2024-06-28,"In Transit"
1280,51bc063f-71e2-4fa3-9dc3-0f04d5c018d3,2023-12-29,2023-12-31,Delivered
1281,a0d48b19-6268-4922-b4cf-448487f90a5d,2023-10-30,2023-10-29,Delayed
1282,ed0d4e45-60eb-4431-99c1-729705622fa0,2023-10-06,2023-10-07,Delayed
1283,6426c9b2-dbf7-4be8-9fb8-c082329cb82f,2024-05-04,2024-05-05,Delivered
1284,e915951a-3fb0-4dde-8087-2463d74e0a64,2024-08-02,2024-08-01,"In Transit"
1285,94ed1943-8e28-451b-8b55-c48cac9f4f59,2023-11-04,2023-11-04,Delivered
1286,3a30eaa8-8611-4475-932f-d2712bb6a010,2024-05-26,2024-05-26,Failed
1287,3aabefde-f122-4c07-9da1-192a3b3ad355,2024-07-08,2024-07-10,Failed
1288,4e676ae3-2d2f-463c-8736-5870e12d1103,2023-12-02,2023-12-03,Delivered
1289,9f0226b9-178e-4377-94c7-a8b77529e0d2,2024-05-24,2024-05-23,Failed
1290,d24b6113-5a82-4fef-a526-fbab225d3e49,2023-11-25,2023-11-27,Failed
1291,b20878c6-7aa0-46c9-800b-4a3bba4b9787,2024-03-17,2024-03-20,Failed
1292,8c9f82ca-579d-4d9d-8203-5a8fccc56afc,2024-03-17,2024-03-19,Delivered
1293,c91bdd63-b0a8-426b-ba0e-f9c92f442a2d,2023-11-17,2023-11-19,"In Transit"
1294,b748ad99-f68d-4ced-b064-188ce79156f7,2024-02-11,2024-02-14,Failed
1295,8fb23a5e-923c-47c9-9188-525b337e03ff,2023-09-14,2023-09-14,Delayed
1296,d398b16a-4a94-4699-939d-e09f2f175597,2023-11-01,2023-11-04,Delivered
1297,e2511147-bba6-454d-9896-4e09d814bc00,2024-03-29,2024-03-29,Delayed
1298,14b917da-94f5-4866-a07b-da3916cb41b4,2023-10-26,2023-10-26,Failed
1299,0532d01a-267e-4229-ab79-cfff041bb612,2024-05-04,2024-05-04,Delayed
1300,21062d13-5dbd-4cbb-89aa-52a69a0766bc,2024-04-23,2024-04-22,"In Transit"
1301,d24973f9-232d-4c5d-b367-0c20bb6c172f,2024-02-20,2024-02-21,Delayed
1302,fa787f08-2d8f-44f6-8445-c43b7d7d3d39,2023-11-01,2023-11-02,Delayed
1303,3ea00c8f-313e-4f73-8485-377e2137778e,2023-12-03,2023-12-04,Delivered
1304,432b7fce-58a9-4c37-915e-15bb263ccdd4,2024-08-03,2024-08-06,Delivered
1305,e76c4bad-d85d-4688-a04f-003a2c46ce65,2024-07-31,2024-08-02,Delivered
1306,a00808b6-aebc-4503-963c-cbf2d9fc049f,2024-04-18,2024-04-19,Delivered
1307,f02bbd44-5054-4510-918a-9594f7f7766d,2023-12-07,2023-12-10,"In Transit"
1308,b154b485-b737-48a7-bd0e-0a72a3856b98,2024-05-21,2024-05-23,Delayed
1309,2505166a-7ec3-4840-8c1f-eee164098d7b,2024-01-27,2024-01-28,Failed
1310,8ec45d66-e2d7-4f74-9eab-4a6a267610e6,2024-08-04,2024-08-06,Delivered
1311,0f990242-3cc6-4695-8f53-50f50fb5f5ca,2023-09-18,2023-09-19,Failed
1312,bce3a4c9-379a-4aa8-b417-62fa3e218a24,2024-06-25,2024-06-26,"In Transit"
1313,cfec44d8-7995-4853-8224-96baa2ea68df,2023-12-13,2023-12-13,Delivered
1314,24b58fd8-217d-4d2e-a16b-fc777523088a,2024-03-22,2024-03-24,Delivered
1315,594fcfba-19cb-4d4a-97f6-1f826f898b74,2024-03-20,2024-03-23,"In Transit"
1316,1ad67a34-f0a1-4896-8223-84c9245af40f,2023-11-09,2023-11-10,Delivered
1317,6a80b347-0a9c-413c-b9fe-7b655cf7591b,2024-06-02,2024-06-04,Failed
1318,5766c986-99f3-488c-b0fe-bf0cfac1b14e,2023-11-25,2023-11-27,Failed
1319,02b875c9-3b55-4ce2-8ec1-fea00e292cd7,2024-08-05,2024-08-07,Delivered
1320,cc600ace-855d-454b-bd86-1ceb7a512bb7,2023-10-06,2023-10-06,"In Transit"
1321,d253e0b6-c2e0-49da-8142-77e9dd9076a4,2024-01-28,2024-01-30,"In Transit"
1322,6a8059bb-20ea-4b5d-8e21-68a61474f737,2023-12-20,2023-12-21,Failed
1323,6c29c041-d7d5-4a57-8cf8-d92c997565ad,2024-06-27,2024-06-30,"In Transit"
1324,839c764a-cdb8-4beb-a124-90cc9c51735e,2024-08-26,2024-08-26,"In Transit"
1325,cb7478bf-6ef9-4d15-b2c4-f53a819c4ff6,2024-04-26,2024-04-29,Delayed
1326,2154041c-196f-4665-9ad8-f45dd9ffc46f,2023-10-28,2023-10-27,Delivered
1327,5c0d88e6-8bd4-40e7-91f2-864a95010f61,2023-10-26,2023-10-26,Failed
1328,744c813e-ae44-40a3-a601-fe78bb1ec08d,2023-12-31,2024-01-02,Failed
1329,df17939b-b0db-4805-9ac0-1850092da91f,2024-01-05,2024-01-07,Failed
1330,c038ed13-fb0a-4b7b-b472-dff953b0fac5,2023-11-29,2023-11-30,Delayed
1331,79737b22-37f4-43e2-bfa9-8a6a8ca10e64,2023-11-22,2023-11-22,"In Transit"
1332,cc859da4-c071-45b6-ad63-30d39b092938,2024-06-25,2024-06-24,"In Transit"
1333,9ca3272d-8698-4c67-a9a6-88ff2ff77c1a,2024-07-06,2024-07-07,Failed
1334,25d58add-8872-4604-bc9e-79a2ec0540f8,2024-04-09,2024-04-08,Failed
1335,d3d088de-06b4-4e52-b88a-20e04fcc5358,2024-02-10,2024-02-12,Delayed
1336,565b4db2-9a11-4457-8ac7-450ae3568360,2024-08-05,2024-08-05,Delivered
1337,717763c8-c663-4f29-b67f-cb90962dfffe,2024-03-19,2024-03-19,"In Transit"
1338,1d6ae873-4626-47e7-9eef-a8e238a2661a,2024-01-25,2024-01-28,"In Transit"
1339,39d24270-1f19-4278-ba5f-9e3e842c187b,2024-08-18,2024-08-17,Failed
1340,690943e4-9749-4aae-9d6f-a44bcb77f866,2024-08-21,2024-08-20,Failed
1341,9c700a20-ad25-4472-b9c2-066b5f54d892,2024-03-07,2024-03-06,"In Transit"
